
Wavelength(A),Level(A),Wavelength(B),Level(B),Wavelength(C),Level(C)
1424.500000,1.3570E-007,1424.500000,-4.5370E-008,1424.500000,1.3570E005
1424.625000,1.2520E-007,1424.625000,-4.2690E-008,1424.625000,1.2520E005
1424.750000,1.5990E-007,1424.750000,-3.3720E-008,1424.750000,1.5990E005
1424.875000,1.3580E-007,1424.875000,-4.5020E-008,1424.875000,1.3580E005
1425.000000,1.8530E-007,1425.000000,-1.1140E-008,1425.000000,1.8530E005
1425.125000,1.7410E-007,1425.125000,-1.0650E-008,1425.125000,1.7410E005
1425.250000,1.3860E-007,1425.250000,-3.3250E-008,1425.250000,1.3860E005
1425.375000,1.4800E-007,1425.375000,-1.5460E-008,1425.375000,1.4800E005
1425.500000,1.4740E-007,1425.500000,-8.8240E-009,1425.500000,1.4740E005
1425.625000,1.7580E-007,1425.625000,-2.0220E-008,1425.625000,1.7580E005
1425.750000,2.0440E-007,1425.750000,-4.6660E-008,1425.750000,2.0440E005
1425.875000,1.5730E-007,1425.875000,-5.2620E-009,1425.875000,1.5730E005
1426.000000,1.5980E-007,1426.000000,-3.0740E-008,1426.000000,1.5980E005
1426.125000,1.9280E-007,1426.125000,-7.2620E-009,1426.125000,1.9280E005
1426.250000,1.7070E-007,1426.250000,-2.7900E-008,1426.250000,1.7070E005
1426.375000,1.6430E-007,1426.375000,-3.6750E-008,1426.375000,1.6430E005
1426.500000,1.9150E-007,1426.500000,2.5230E-010,1426.500000,7.5902E002
1426.625000,1.9250E-007,1426.625000,-3.7090E-008,1426.625000,1.9250E005
1426.750000,1.7600E-007,1426.750000,-2.4050E-008,1426.750000,1.7600E005
1426.875000,2.2710E-007,1426.875000,1.1990E-009,1426.875000,1.8941E002
1427.000000,1.9830E-007,1427.000000,-2.1040E-009,1427.000000,1.9830E005
1427.125000,2.4120E-007,1427.125000,-1.7330E-008,1427.125000,2.4120E005
1427.250000,2.4370E-007,1427.250000,-1.1400E-008,1427.250000,2.4370E005
1427.375000,2.1580E-007,1427.375000,2.1110E-008,1427.375000,1.0223E001
1427.500000,2.4340E-007,1427.500000,-1.2070E-008,1427.500000,2.4340E005
1427.625000,2.0220E-007,1427.625000,-1.2860E-008,1427.625000,2.0220E005
1427.750000,2.6400E-007,1427.750000,-5.6760E-009,1427.750000,2.6400E005
1427.875000,2.5690E-007,1427.875000,-5.2570E-009,1427.875000,2.5690E005
1428.000000,2.4070E-007,1428.000000,1.9670E-008,1428.000000,1.2237E001
1428.125000,2.5600E-007,1428.125000,1.3870E-009,1428.125000,1.8457E002
1428.250000,2.4370E-007,1428.250000,4.1230E-008,1428.250000,5.9107E000
1428.375000,2.5990E-007,1428.375000,1.8290E-009,1428.375000,1.4210E002
1428.500000,2.6820E-007,1428.500000,1.6350E-008,1428.500000,1.6404E001
1428.625000,2.9590E-007,1428.625000,3.3460E-008,1428.625000,8.8434E000
1428.750000,2.4600E-007,1428.750000,3.8550E-008,1428.750000,6.3813E000
1428.875000,2.9140E-007,1428.875000,1.7000E-008,1428.875000,1.7141E001
1429.000000,2.9080E-007,1429.000000,2.5710E-008,1429.000000,1.1311E001
1429.125000,3.0130E-007,1429.125000,1.5760E-008,1429.125000,1.9118E001
1429.250000,2.9420E-007,1429.250000,3.1960E-008,1429.250000,9.2053E000
1429.375000,3.0700E-007,1429.375000,1.3570E-008,1429.375000,2.2623E001
1429.500000,3.6030E-007,1429.500000,1.9870E-008,1429.500000,1.8133E001
1429.625000,3.4400E-007,1429.625000,1.6590E-008,1429.625000,2.0735E001
1429.750000,3.2200E-007,1429.750000,4.6330E-008,1429.750000,6.9501E000
1429.875000,3.4910E-007,1429.875000,1.7540E-008,1429.875000,1.9903E001
1430.000000,3.6200E-007,1430.000000,4.5220E-008,1430.000000,8.0053E000
1430.125000,4.0170E-007,1430.125000,8.6750E-009,1430.125000,4.6305E001
1430.250000,3.6520E-007,1430.250000,4.9730E-008,1430.250000,7.3437E000
1430.375000,3.8740E-007,1430.375000,6.2010E-008,1430.375000,6.2474E000
1430.500000,3.8980E-007,1430.500000,6.4110E-008,1430.500000,6.0802E000
1430.625000,3.7800E-007,1430.625000,2.3040E-008,1430.625000,1.6406E001
1430.750000,4.1090E-007,1430.750000,5.7260E-008,1430.750000,7.1760E000
1430.875000,4.0410E-007,1430.875000,2.9460E-008,1430.875000,1.3717E001
1431.000000,4.8480E-007,1431.000000,4.6490E-008,1431.000000,1.0428E001
1431.125000,4.2130E-007,1431.125000,6.9860E-008,1431.125000,6.0306E000
1431.250000,4.5640E-007,1431.250000,7.3540E-008,1431.250000,6.2061E000
1431.375000,4.8980E-007,1431.375000,6.9780E-008,1431.375000,7.0192E000
1431.500000,4.7720E-007,1431.500000,8.2240E-008,1431.500000,5.8025E000
1431.625000,4.6900E-007,1431.625000,7.4470E-008,1431.625000,6.2978E000
1431.750000,4.6140E-007,1431.750000,5.5150E-008,1431.750000,8.3663E000
1431.875000,4.7440E-007,1431.875000,7.4660E-008,1431.875000,6.3541E000
1432.000000,4.5410E-007,1432.000000,8.0150E-008,1432.000000,5.6656E000
1432.125000,4.8690E-007,1432.125000,9.4590E-008,1432.125000,5.1475E000
1432.250000,5.3560E-007,1432.250000,7.0140E-008,1432.250000,7.6362E000
1432.375000,5.5870E-007,1432.375000,9.3110E-008,1432.375000,6.0004E000
1432.500000,5.8580E-007,1432.500000,9.6640E-008,1432.500000,6.0617E000
