
Wavelength(A),Level(A),Wavelength(B),Level(B),Wavelength(C),Level(C),Wavelength(D),Level(D)
1500.177500,1.4570E-004,1500.177500,1.5000E-006,1500.177500,9.8400E-007,1500.177500,1.4807E002
1500.260000,1.4590E-004,1500.260000,1.5420E-006,1500.260000,9.7190E-007,1500.260000,1.5012E002
1500.342500,1.4610E-004,1500.342500,1.4820E-006,1500.342500,1.0280E-006,1500.342500,1.4212E002
1500.425000,1.4590E-004,1500.425000,1.5600E-006,1500.425000,1.0020E-006,1500.425000,1.4561E002
1500.507500,1.4580E-004,1500.507500,1.5850E-006,1500.507500,1.0010E-006,1500.507500,1.4565E002
1500.590000,1.4560E-004,1500.590000,1.5830E-006,1500.590000,1.0330E-006,1500.590000,1.4095E002
1500.672500,1.4550E-004,1500.672500,1.5910E-006,1500.672500,1.0290E-006,1500.672500,1.4140E002
1500.755000,1.4560E-004,1500.755000,1.6200E-006,1500.755000,1.0270E-006,1500.755000,1.4177E002
1500.837500,1.4560E-004,1500.837500,1.6120E-006,1500.837500,1.0260E-006,1500.837500,1.4191E002
1500.920000,1.4540E-004,1500.920000,1.6390E-006,1500.920000,1.1340E-006,1500.920000,1.2822E002
1501.002500,1.4520E-004,1501.002500,1.6320E-006,1501.002500,1.1520E-006,1501.002500,1.2604E002
1501.085000,1.4530E-004,1501.085000,1.6150E-006,1501.085000,1.0980E-006,1501.085000,1.3233E002
1501.167500,1.4540E-004,1501.167500,1.6250E-006,1501.167500,1.1600E-006,1501.167500,1.2534E002
1501.250000,1.4500E-004,1501.250000,1.6770E-006,1501.250000,1.1260E-006,1501.250000,1.2877E002
1501.332500,1.4470E-004,1501.332500,1.5860E-006,1501.332500,1.1530E-006,1501.332500,1.2550E002
1501.415000,1.4460E-004,1501.415000,1.6300E-006,1501.415000,1.1480E-006,1501.415000,1.2596E002
1501.497500,1.4440E-004,1501.497500,1.6290E-006,1501.497500,1.1040E-006,1501.497500,1.3080E002
1501.580000,1.4410E-004,1501.580000,1.7460E-006,1501.580000,1.1220E-006,1501.580000,1.2843E002
1501.662500,1.4410E-004,1501.662500,1.7560E-006,1501.662500,1.1550E-006,1501.662500,1.2476E002
1501.745000,1.4390E-004,1501.745000,1.7200E-006,1501.745000,1.2240E-006,1501.745000,1.1757E002
1501.827500,1.4390E-004,1501.827500,1.7110E-006,1501.827500,1.1450E-006,1501.827500,1.2568E002
1501.910000,1.4390E-004,1501.910000,1.6280E-006,1501.910000,1.2160E-006,1501.910000,1.1834E002
1501.992500,1.4380E-004,1501.992500,1.7980E-006,1501.992500,1.1980E-006,1501.992500,1.2003E002
1502.075000,1.4390E-004,1502.075000,1.7350E-006,1502.075000,1.2750E-006,1502.075000,1.1286E002
1502.157500,1.4310E-004,1502.157500,1.7530E-006,1502.157500,1.1970E-006,1502.157500,1.1955E002
1502.240000,1.4360E-004,1502.240000,1.7960E-006,1502.240000,1.2480E-006,1502.240000,1.1506E002
1502.322500,1.4380E-004,1502.322500,1.7320E-006,1502.322500,1.2460E-006,1502.322500,1.1541E002
1502.405000,1.4380E-004,1502.405000,1.8330E-006,1502.405000,1.2820E-006,1502.405000,1.1217E002
1502.487500,1.4390E-004,1502.487500,1.7740E-006,1502.487500,1.2190E-006,1502.487500,1.1805E002
1502.570000,1.4380E-004,1502.570000,1.7560E-006,1502.570000,1.2540E-006,1502.570000,1.1467E002
1502.652500,1.4340E-004,1502.652500,1.7600E-006,1502.652500,1.2590E-006,1502.652500,1.1390E002
1502.735000,1.4330E-004,1502.735000,1.8100E-006,1502.735000,1.2600E-006,1502.735000,1.1373E002
1502.817500,1.4300E-004,1502.817500,1.8520E-006,1502.817500,1.3050E-006,1502.817500,1.0958E002
1502.900000,1.4320E-004,1502.900000,1.8640E-006,1502.900000,1.2770E-006,1502.900000,1.1214E002
1502.982500,1.4290E-004,1502.982500,1.8670E-006,1502.982500,1.2780E-006,1502.982500,1.1182E002
1503.065000,1.4240E-004,1503.065000,1.8790E-006,1503.065000,1.2890E-006,1503.065000,1.1047E002
1503.147500,1.4280E-004,1503.147500,1.8630E-006,1503.147500,1.2910E-006,1503.147500,1.1061E002
1503.230000,1.4290E-004,1503.230000,1.8320E-006,1503.230000,1.2710E-006,1503.230000,1.1243E002
1503.312500,1.4280E-004,1503.312500,1.9460E-006,1503.312500,1.3010E-006,1503.312500,1.0976E002
1503.395000,1.4230E-004,1503.395000,1.8860E-006,1503.395000,1.3030E-006,1503.395000,1.0921E002
1503.477500,1.4200E-004,1503.477500,1.9670E-006,1503.477500,1.3140E-006,1503.477500,1.0807E002
1503.560000,1.4260E-004,1503.560000,1.9480E-006,1503.560000,1.2820E-006,1503.560000,1.1123E002
1503.642500,1.4190E-004,1503.642500,1.9690E-006,1503.642500,1.2970E-006,1503.642500,1.0941E002
1503.725000,1.4220E-004,1503.725000,1.9690E-006,1503.725000,1.3090E-006,1503.725000,1.0863E002
1503.807500,1.4190E-004,1503.807500,1.9630E-006,1503.807500,1.3510E-006,1503.807500,1.0503E002
1503.890000,1.4150E-004,1503.890000,1.9590E-006,1503.890000,1.4440E-006,1503.890000,9.7992E001
1503.972500,1.4190E-004,1503.972500,2.0380E-006,1503.972500,1.4210E-006,1503.972500,9.9859E001
1504.055000,1.4190E-004,1504.055000,1.9840E-006,1504.055000,1.3860E-006,1504.055000,1.0238E002
1504.137500,1.4140E-004,1504.137500,2.0000E-006,1504.137500,1.3500E-006,1504.137500,1.0474E002
1504.220000,1.4150E-004,1504.220000,2.0480E-006,1504.220000,1.4090E-006,1504.220000,1.0043E002
1504.302500,1.4130E-004,1504.302500,1.9880E-006,1504.302500,1.4440E-006,1504.302500,9.7853E001
1504.385000,1.4170E-004,1504.385000,2.0020E-006,1504.385000,1.4870E-006,1504.385000,9.5293E001
1504.467500,1.4230E-004,1504.467500,2.0450E-006,1504.467500,1.4570E-006,1504.467500,9.7666E001
1504.550000,1.4210E-004,1504.550000,2.0590E-006,1504.550000,1.4120E-006,1504.550000,1.0064E002
1504.632500,1.4210E-004,1504.632500,2.0060E-006,1504.632500,1.4530E-006,1504.632500,9.7798E001
1504.715000,1.4170E-004,1504.715000,2.0900E-006,1504.715000,1.4350E-006,1504.715000,9.8746E001
1504.797500,1.4200E-004,1504.797500,2.0630E-006,1504.797500,1.4770E-006,1504.797500,9.6141E001
1504.880000,1.4140E-004,1504.880000,2.0510E-006,1504.880000,1.4890E-006,1504.880000,9.4963E001
1504.962500,1.4130E-004,1504.962500,2.0840E-006,1504.962500,1.4290E-006,1504.962500,9.8880E001
1505.045000,1.4110E-004,1505.045000,2.0780E-006,1505.045000,1.5150E-006,1505.045000,9.3135E001
1505.127500,1.4100E-004,1505.127500,2.1160E-006,1505.127500,1.4170E-006,1505.127500,9.9506E001
1505.210000,1.4130E-004,1505.210000,2.1120E-006,1505.210000,1.4330E-006,1505.210000,9.8604E001
1505.292500,1.4120E-004,1505.292500,2.1260E-006,1505.292500,1.4590E-006,1505.292500,9.6779E001
1505.375000,1.4140E-004,1505.375000,2.0950E-006,1505.375000,1.5000E-006,1505.375000,9.4267E001
1505.457500,1.4140E-004,1505.457500,2.0790E-006,1505.457500,1.5350E-006,1505.457500,9.2117E001
1505.540000,1.4150E-004,1505.540000,2.1200E-006,1505.540000,1.4870E-006,1505.540000,9.5158E001
1505.622500,1.4140E-004,1505.622500,2.1610E-006,1505.622500,1.5180E-006,1505.622500,9.3149E001
1505.705000,1.4160E-004,1505.705000,2.1740E-006,1505.705000,1.4670E-006,1505.705000,9.6524E001
1505.787500,1.4160E-004,1505.787500,2.0940E-006,1505.787500,1.5220E-006,1505.787500,9.3035E001
1505.870000,1.4110E-004,1505.870000,2.1910E-006,1505.870000,1.5180E-006,1505.870000,9.2951E001
1505.952500,1.4110E-004,1505.952500,2.1870E-006,1505.952500,1.5140E-006,1505.952500,9.3197E001
1506.035000,1.4140E-004,1506.035000,2.1640E-006,1506.035000,1.5660E-006,1506.035000,9.0294E001
1506.117500,1.4100E-004,1506.117500,2.1600E-006,1506.117500,1.5560E-006,1506.117500,9.0617E001
1506.200000,1.4120E-004,1506.200000,2.1350E-006,1506.200000,1.5170E-006,1506.200000,9.3078E001
1506.282500,1.4090E-004,1506.282500,2.1700E-006,1506.282500,1.6260E-006,1506.282500,8.6654E001
1506.365000,1.4100E-004,1506.365000,2.1560E-006,1506.365000,1.6160E-006,1506.365000,8.7252E001
1506.447500,1.4130E-004,1506.447500,2.2600E-006,1506.447500,1.6150E-006,1506.447500,8.7492E001
1506.530000,1.4120E-004,1506.530000,2.2460E-006,1506.530000,1.5500E-006,1506.530000,9.1097E001
1506.612500,1.4110E-004,1506.612500,2.2250E-006,1506.612500,1.5970E-006,1506.612500,8.8353E001
1506.695000,1.4140E-004,1506.695000,2.2230E-006,1506.695000,1.6170E-006,1506.695000,8.7446E001
1506.777500,1.4110E-004,1506.777500,2.1690E-006,1506.777500,1.5890E-006,1506.777500,8.8798E001
1506.860000,1.4130E-004,1506.860000,2.2330E-006,1506.860000,1.5680E-006,1506.860000,9.0115E001
1506.942500,1.4110E-004,1506.942500,2.2500E-006,1506.942500,1.5970E-006,1506.942500,8.8353E001
1507.025000,1.4150E-004,1507.025000,2.2170E-006,1507.025000,1.6120E-006,1507.025000,8.7779E001
1507.107500,1.4110E-004,1507.107500,2.2500E-006,1507.107500,1.6480E-006,1507.107500,8.5619E001
1507.190000,1.4150E-004,1507.190000,2.2790E-006,1507.190000,1.5990E-006,1507.190000,8.8493E001
1507.272500,1.4150E-004,1507.272500,2.2690E-006,1507.272500,1.6310E-006,1507.272500,8.6757E001
1507.355000,1.4140E-004,1507.355000,2.2810E-006,1507.355000,1.5780E-006,1507.355000,8.9607E001
1507.437500,1.4180E-004,1507.437500,2.2630E-006,1507.437500,1.6390E-006,1507.437500,8.6516E001
1507.520000,1.4170E-004,1507.520000,2.3020E-006,1507.520000,1.6710E-006,1507.520000,8.4800E001
1507.602500,1.4150E-004,1507.602500,2.2830E-006,1507.602500,1.6960E-006,1507.602500,8.3432E001
1507.685000,1.4180E-004,1507.685000,2.3040E-006,1507.685000,1.6390E-006,1507.685000,8.6516E001
1507.767500,1.4200E-004,1507.767500,2.2670E-006,1507.767500,1.6470E-006,1507.767500,8.6217E001
1507.850000,1.4200E-004,1507.850000,2.2670E-006,1507.850000,1.6670E-006,1507.850000,8.5183E001
1507.932500,1.4220E-004,1507.932500,2.2690E-006,1507.932500,1.6560E-006,1507.932500,8.5870E001
1508.015000,1.4250E-004,1508.015000,2.2310E-006,1508.015000,1.6350E-006,1508.015000,8.7156E001
1508.097500,1.4230E-004,1508.097500,2.2470E-006,1508.097500,1.6110E-006,1508.097500,8.8330E001
1508.180000,1.4250E-004,1508.180000,2.3380E-006,1508.180000,1.6160E-006,1508.180000,8.8181E001
1508.262500,1.4250E-004,1508.262500,2.2200E-006,1508.262500,1.6640E-006,1508.262500,8.5637E001
1508.345000,1.4230E-004,1508.345000,2.2900E-006,1508.345000,1.6730E-006,1508.345000,8.5057E001
1508.427500,1.4250E-004,1508.427500,2.2370E-006,1508.427500,1.6800E-006,1508.427500,8.4821E001
1508.510000,1.4240E-004,1508.510000,2.2910E-006,1508.510000,1.7210E-006,1508.510000,8.2743E001
1508.592500,1.4200E-004,1508.592500,2.2720E-006,1508.592500,1.6790E-006,1508.592500,8.4574E001
1508.675000,1.4260E-004,1508.675000,2.2730E-006,1508.675000,1.6690E-006,1508.675000,8.5440E001
1508.757500,1.4280E-004,1508.757500,2.2890E-006,1508.757500,1.6580E-006,1508.757500,8.6128E001
1508.840000,1.4220E-004,1508.840000,2.2890E-006,1508.840000,1.6770E-006,1508.840000,8.4794E001
1508.922500,1.4220E-004,1508.922500,2.3590E-006,1508.922500,1.6420E-006,1508.922500,8.6602E001
1509.005000,1.4250E-004,1509.005000,2.3000E-006,1509.005000,1.6700E-006,1509.005000,8.5329E001
1509.087500,1.4190E-004,1509.087500,2.2650E-006,1509.087500,1.7040E-006,1509.087500,8.3275E001
1509.170000,1.4200E-004,1509.170000,2.3200E-006,1509.170000,1.6740E-006,1509.170000,8.4827E001
1509.252500,1.4250E-004,1509.252500,2.2870E-006,1509.252500,1.7140E-006,1509.252500,8.3139E001
1509.335000,1.4230E-004,1509.335000,2.2670E-006,1509.335000,1.7290E-006,1509.335000,8.2302E001
1509.417500,1.4180E-004,1509.417500,2.3270E-006,1509.417500,1.7140E-006,1509.417500,8.2730E001
1509.500000,1.4200E-004,1509.500000,2.3150E-006,1509.500000,1.7140E-006,1509.500000,8.2847E001
1509.582500,1.4210E-004,1509.582500,2.2740E-006,1509.582500,1.6730E-006,1509.582500,8.4937E001
1509.665000,1.4200E-004,1509.665000,2.2920E-006,1509.665000,1.6930E-006,1509.665000,8.3875E001
1509.747500,1.4220E-004,1509.747500,2.3890E-006,1509.747500,1.6750E-006,1509.747500,8.4896E001
1509.830000,1.4230E-004,1509.830000,2.2590E-006,1509.830000,1.6500E-006,1509.830000,8.6242E001
1509.912500,1.4240E-004,1509.912500,2.2240E-006,1509.912500,1.7350E-006,1509.912500,8.2075E001
1509.995000,1.4260E-004,1509.995000,2.3440E-006,1509.995000,1.7070E-006,1509.995000,8.3538E001
1510.077500,1.4250E-004,1510.077500,2.2310E-006,1510.077500,1.7350E-006,1510.077500,8.2133E001
1510.160000,1.4260E-004,1510.160000,2.3050E-006,1510.160000,1.6820E-006,1510.160000,8.4780E001
1510.242500,1.4280E-004,1510.242500,2.2870E-006,1510.242500,1.6980E-006,1510.242500,8.4099E001
1510.325000,1.4240E-004,1510.325000,2.2720E-006,1510.325000,1.6990E-006,1510.325000,8.3814E001
1510.407500,1.4260E-004,1510.407500,2.1780E-006,1510.407500,1.6880E-006,1510.407500,8.4479E001
1510.490000,1.4290E-004,1510.490000,2.2620E-006,1510.490000,1.6460E-006,1510.490000,8.6817E001
1510.572500,1.4250E-004,1510.572500,2.2930E-006,1510.572500,1.6600E-006,1510.572500,8.5843E001
1510.655000,1.4280E-004,1510.655000,2.2970E-006,1510.655000,1.7160E-006,1510.655000,8.3217E001
1510.737500,1.4260E-004,1510.737500,2.3030E-006,1510.737500,1.6490E-006,1510.737500,8.6477E001
1510.820000,1.4290E-004,1510.820000,2.1680E-006,1510.820000,1.6890E-006,1510.820000,8.4606E001
1510.902500,1.4280E-004,1510.902500,2.2550E-006,1510.902500,1.7610E-006,1510.902500,8.1090E001
1510.985000,1.4320E-004,1510.985000,2.2690E-006,1510.985000,1.6810E-006,1510.985000,8.5187E001
1511.067500,1.4320E-004,1511.067500,2.2360E-006,1511.067500,1.6510E-006,1511.067500,8.6735E001
1511.150000,1.4290E-004,1511.150000,2.2120E-006,1511.150000,1.7580E-006,1511.150000,8.1286E001
1511.232500,1.4330E-004,1511.232500,2.2120E-006,1511.232500,1.7240E-006,1511.232500,8.3121E001
1511.315000,1.4310E-004,1511.315000,2.2160E-006,1511.315000,1.6360E-006,1511.315000,8.7469E001
1511.397500,1.4320E-004,1511.397500,2.2610E-006,1511.397500,1.5960E-006,1511.397500,8.9724E001
1511.480000,1.4330E-004,1511.480000,2.1810E-006,1511.480000,1.6290E-006,1511.480000,8.7968E001
1511.562500,1.4310E-004,1511.562500,2.2160E-006,1511.562500,1.6900E-006,1511.562500,8.4675E001
1511.645000,1.4300E-004,1511.645000,2.1700E-006,1511.645000,1.5920E-006,1511.645000,8.9824E001
1511.727500,1.4330E-004,1511.727500,2.1400E-006,1511.727500,1.6740E-006,1511.727500,8.5603E001
1511.810000,1.4330E-004,1511.810000,2.1700E-006,1511.810000,1.6940E-006,1511.810000,8.4593E001
1511.892500,1.4310E-004,1511.892500,2.1090E-006,1511.892500,1.7010E-006,1511.892500,8.4127E001
1511.975000,1.4340E-004,1511.975000,2.1690E-006,1511.975000,1.7300E-006,1511.975000,8.2890E001
1512.057500,1.4310E-004,1512.057500,2.1410E-006,1512.057500,1.6830E-006,1512.057500,8.5027E001
1512.140000,1.4320E-004,1512.140000,2.2060E-006,1512.140000,1.6720E-006,1512.140000,8.5646E001
1512.222500,1.4350E-004,1512.222500,2.1020E-006,1512.222500,1.6530E-006,1512.222500,8.6812E001
1512.305000,1.4320E-004,1512.305000,2.0650E-006,1512.305000,1.6340E-006,1512.305000,8.7638E001
1512.387500,1.4300E-004,1512.387500,2.0990E-006,1512.387500,1.6170E-006,1512.387500,8.8435E001
1512.470000,1.4330E-004,1512.470000,2.1200E-006,1512.470000,1.6320E-006,1512.470000,8.7806E001
1512.552500,1.4270E-004,1512.552500,2.0750E-006,1512.552500,1.6760E-006,1512.552500,8.5143E001
1512.635000,1.4310E-004,1512.635000,2.0670E-006,1512.635000,1.6800E-006,1512.635000,8.5179E001
1512.717500,1.4290E-004,1512.717500,2.0810E-006,1512.717500,1.5980E-006,1512.717500,8.9424E001
1512.800000,1.4340E-004,1512.800000,2.0380E-006,1512.800000,1.6560E-006,1512.800000,8.6594E001
1512.882500,1.4310E-004,1512.882500,2.0990E-006,1512.882500,1.6160E-006,1512.882500,8.8552E001
1512.965000,1.4310E-004,1512.965000,2.0650E-006,1512.965000,1.6060E-006,1512.965000,8.9103E001
1513.047500,1.4340E-004,1513.047500,1.9670E-006,1513.047500,1.5540E-006,1513.047500,9.2278E001
1513.130000,1.4370E-004,1513.130000,1.9710E-006,1513.130000,1.5500E-006,1513.130000,9.2710E001
1513.212500,1.4350E-004,1513.212500,2.0260E-006,1513.212500,1.6380E-006,1513.212500,8.7607E001
1513.295000,1.4400E-004,1513.295000,2.0290E-006,1513.295000,1.5450E-006,1513.295000,9.3204E001
1513.377500,1.4370E-004,1513.377500,2.0220E-006,1513.377500,1.6140E-006,1513.377500,8.9033E001
1513.460000,1.4430E-004,1513.460000,1.9530E-006,1513.460000,1.6040E-006,1513.460000,8.9963E001
1513.542500,1.4420E-004,1513.542500,2.0140E-006,1513.542500,1.5780E-006,1513.542500,9.1381E001
1513.625000,1.4420E-004,1513.625000,1.9350E-006,1513.625000,1.5920E-006,1513.625000,9.0578E001
1513.707500,1.4450E-004,1513.707500,1.9070E-006,1513.707500,1.5280E-006,1513.707500,9.4568E001
1513.790000,1.4440E-004,1513.790000,1.9550E-006,1513.790000,1.5880E-006,1513.790000,9.0932E001
1513.872500,1.4410E-004,1513.872500,1.8940E-006,1513.872500,1.5780E-006,1513.872500,9.1318E001
1513.955000,1.4440E-004,1513.955000,1.9140E-006,1513.955000,1.5440E-006,1513.955000,9.3523E001
1514.037500,1.4450E-004,1514.037500,1.9030E-006,1514.037500,1.5420E-006,1514.037500,9.3709E001
1514.120000,1.4420E-004,1514.120000,1.8990E-006,1514.120000,1.4690E-006,1514.120000,9.8162E001
1514.202500,1.4490E-004,1514.202500,1.8970E-006,1514.202500,1.5290E-006,1514.202500,9.4768E001
1514.285000,1.4450E-004,1514.285000,1.9000E-006,1514.285000,1.5090E-006,1514.285000,9.5759E001
1514.367500,1.4460E-004,1514.367500,1.8500E-006,1514.367500,1.5520E-006,1514.367500,9.3170E001
1514.450000,1.4460E-004,1514.450000,1.7790E-006,1514.450000,1.5300E-006,1514.450000,9.4510E001
1514.532500,1.4440E-004,1514.532500,1.8400E-006,1514.532500,1.5050E-006,1514.532500,9.5947E001
1514.615000,1.4470E-004,1514.615000,1.8420E-006,1514.615000,1.4660E-006,1514.615000,9.8704E001
1514.697500,1.4460E-004,1514.697500,1.7650E-006,1514.697500,1.4750E-006,1514.697500,9.8034E001
1514.780000,1.4460E-004,1514.780000,1.8410E-006,1514.780000,1.5150E-006,1514.780000,9.5446E001
1514.862500,1.4440E-004,1514.862500,1.7820E-006,1514.862500,1.4890E-006,1514.862500,9.6978E001
1514.945000,1.4440E-004,1514.945000,1.7460E-006,1514.945000,1.4350E-006,1514.945000,1.0063E002
1515.027500,1.4450E-004,1515.027500,1.6990E-006,1515.027500,1.5060E-006,1515.027500,9.5950E001
1515.110000,1.4430E-004,1515.110000,1.7640E-006,1515.110000,1.4950E-006,1515.110000,9.6522E001
1515.192500,1.4480E-004,1515.192500,1.7470E-006,1515.192500,1.4180E-006,1515.192500,1.0212E002
1515.275000,1.4520E-004,1515.275000,1.7150E-006,1515.275000,1.4100E-006,1515.275000,1.0298E002
1515.357500,1.4490E-004,1515.357500,1.6560E-006,1515.357500,1.4730E-006,1515.357500,9.8371E001
1515.440000,1.4520E-004,1515.440000,1.6560E-006,1515.440000,1.3880E-006,1515.440000,1.0461E002
1515.522500,1.4500E-004,1515.522500,1.6720E-006,1515.522500,1.3350E-006,1515.522500,1.0861E002
1515.605000,1.4520E-004,1515.605000,1.6270E-006,1515.605000,1.3880E-006,1515.605000,1.0461E002
1515.687500,1.4560E-004,1515.687500,1.6430E-006,1515.687500,1.3350E-006,1515.687500,1.0906E002
1515.770000,1.4560E-004,1515.770000,1.6260E-006,1515.770000,1.3620E-006,1515.770000,1.0690E002
1515.852500,1.4560E-004,1515.852500,1.5770E-006,1515.852500,1.2890E-006,1515.852500,1.1296E002
1515.935000,1.4580E-004,1515.935000,1.5630E-006,1515.935000,1.3870E-006,1515.935000,1.0512E002
1516.017500,1.4600E-004,1516.017500,1.5880E-006,1516.017500,1.3360E-006,1516.017500,1.0928E002
1516.100000,1.4630E-004,1516.100000,1.5450E-006,1516.100000,1.3550E-006,1516.100000,1.0797E002
1516.182500,1.4640E-004,1516.182500,1.5460E-006,1516.182500,1.3080E-006,1516.182500,1.1193E002
1516.265000,1.4680E-004,1516.265000,1.5000E-006,1516.265000,1.3910E-006,1516.265000,1.0554E002
1516.347500,1.4640E-004,1516.347500,1.5150E-006,1516.347500,1.3030E-006,1516.347500,1.1236E002
1516.430000,1.4690E-004,1516.430000,1.4900E-006,1516.430000,1.2690E-006,1516.430000,1.1576E002
1516.512500,1.4700E-004,1516.512500,1.5550E-006,1516.512500,1.2440E-006,1516.512500,1.1817E002
1516.595000,1.4680E-004,1516.595000,1.4320E-006,1516.595000,1.2920E-006,1516.595000,1.1362E002
1516.677500,1.4720E-004,1516.677500,1.4650E-006,1516.677500,1.2850E-006,1516.677500,1.1455E002
1516.760000,1.4720E-004,1516.760000,1.4790E-006,1516.760000,1.2580E-006,1516.760000,1.1701E002
1516.842500,1.4680E-004,1516.842500,1.4720E-006,1516.842500,1.2510E-006,1516.842500,1.1735E002
1516.925000,1.4680E-004,1516.925000,1.4210E-006,1516.925000,1.2420E-006,1516.925000,1.1820E002
1517.007500,1.4650E-004,1517.007500,1.5010E-006,1517.007500,1.2080E-006,1517.007500,1.2127E002
1517.090000,1.4680E-004,1517.090000,1.4090E-006,1517.090000,1.3070E-006,1517.090000,1.1232E002
1517.172500,1.4670E-004,1517.172500,1.3410E-006,1517.172500,1.2600E-006,1517.172500,1.1643E002
1517.255000,1.4680E-004,1517.255000,1.3990E-006,1517.255000,1.1780E-006,1517.255000,1.2462E002
1517.337500,1.4710E-004,1517.337500,1.3720E-006,1517.337500,1.1690E-006,1517.337500,1.2583E002
1517.420000,1.4720E-004,1517.420000,1.3760E-006,1517.420000,1.1830E-006,1517.420000,1.2443E002
1517.502500,1.4750E-004,1517.502500,1.3720E-006,1517.502500,1.2110E-006,1517.502500,1.2180E002
1517.585000,1.4690E-004,1517.585000,1.3420E-006,1517.585000,1.1830E-006,1517.585000,1.2418E002
1517.667500,1.4720E-004,1517.667500,1.2980E-006,1517.667500,1.1820E-006,1517.667500,1.2453E002
1517.750000,1.4750E-004,1517.750000,1.2890E-006,1517.750000,1.1370E-006,1517.750000,1.2973E002
1517.832500,1.4730E-004,1517.832500,1.2430E-006,1517.832500,1.1570E-006,1517.832500,1.2731E002
1517.915000,1.4720E-004,1517.915000,1.2590E-006,1517.915000,1.0910E-006,1517.915000,1.3492E002
1517.997500,1.4760E-004,1517.997500,1.2560E-006,1517.997500,1.0970E-006,1517.997500,1.3455E002
1518.080000,1.4730E-004,1518.080000,1.2220E-006,1518.080000,1.0550E-006,1518.080000,1.3962E002
1518.162500,1.4770E-004,1518.162500,1.2510E-006,1518.162500,1.0510E-006,1518.162500,1.4053E002
1518.245000,1.4770E-004,1518.245000,1.2060E-006,1518.245000,1.0360E-006,1518.245000,1.4257E002
1518.327500,1.4730E-004,1518.327500,1.2070E-006,1518.327500,1.0880E-006,1518.327500,1.3539E002
1518.410000,1.4800E-004,1518.410000,1.2110E-006,1518.410000,1.0710E-006,1518.410000,1.3819E002
1518.492500,1.4810E-004,1518.492500,1.1470E-006,1518.492500,1.1100E-006,1518.492500,1.3342E002
1518.575000,1.4800E-004,1518.575000,1.1900E-006,1518.575000,1.0350E-006,1518.575000,1.4300E002
1518.657500,1.4820E-004,1518.657500,1.1370E-006,1518.657500,1.0480E-006,1518.657500,1.4141E002
1518.740000,1.4860E-004,1518.740000,1.1490E-006,1518.740000,9.4480E-007,1518.740000,1.5728E002
1518.822500,1.4830E-004,1518.822500,1.1090E-006,1518.822500,1.0020E-006,1518.822500,1.4800E002
1518.905000,1.4880E-004,1518.905000,1.1090E-006,1518.905000,9.8230E-007,1518.905000,1.5148E002
1518.987500,1.4870E-004,1518.987500,1.0590E-006,1518.987500,1.0030E-006,1518.987500,1.4826E002
1519.070000,1.4890E-004,1519.070000,1.0990E-006,1519.070000,1.0130E-006,1519.070000,1.4699E002
1519.152500,1.4900E-004,1519.152500,1.1220E-006,1519.152500,1.0290E-006,1519.152500,1.4480E002
1519.235000,1.4940E-004,1519.235000,1.0960E-006,1519.235000,9.6750E-007,1519.235000,1.5442E002
1519.317500,1.4930E-004,1519.317500,1.0550E-006,1519.317500,9.5790E-007,1519.317500,1.5586E002
1519.400000,1.4940E-004,1519.400000,1.0480E-006,1519.400000,8.6820E-007,1519.400000,1.7208E002
1519.482500,1.4950E-004,1519.482500,9.9860E-007,1519.482500,9.5590E-007,1519.482500,1.5640E002
1519.565000,1.4950E-004,1519.565000,1.0170E-006,1519.565000,8.1130E-007,1519.565000,1.8427E002
1519.647500,1.4980E-004,1519.647500,1.0330E-006,1519.647500,9.2080E-007,1519.647500,1.6268E002
1519.730000,1.5000E-004,1519.730000,1.0010E-006,1519.730000,8.6930E-007,1519.730000,1.7255E002
1519.812500,1.4990E-004,1519.812500,1.0280E-006,1519.812500,8.6210E-007,1519.812500,1.7388E002
1519.895000,1.4970E-004,1519.895000,1.0220E-006,1519.895000,9.7100E-007,1519.895000,1.5417E002
1519.977500,1.4980E-004,1519.977500,9.4620E-007,1519.977500,8.7310E-007,1519.977500,1.7157E002
1520.060000,1.5000E-004,1520.060000,9.7800E-007,1520.060000,7.7820E-007,1520.060000,1.9275E002
1520.142500,1.4970E-004,1520.142500,9.8190E-007,1520.142500,8.1400E-007,1520.142500,1.8391E002
1520.225000,1.4990E-004,1520.225000,9.2250E-007,1520.225000,8.0150E-007,1520.225000,1.8702E002
1520.307500,1.5000E-004,1520.307500,9.3390E-007,1520.307500,8.3590E-007,1520.307500,1.7945E002
1520.390000,1.5000E-004,1520.390000,8.4390E-007,1520.390000,7.7300E-007,1520.390000,1.9405E002
1520.472500,1.5030E-004,1520.472500,8.9140E-007,1520.472500,8.5120E-007,1520.472500,1.7657E002
1520.555000,1.5020E-004,1520.555000,8.8440E-007,1520.555000,8.3750E-007,1520.555000,1.7934E002
1520.637500,1.5040E-004,1520.637500,8.6910E-007,1520.637500,8.1090E-007,1520.637500,1.8547E002
1520.720000,1.5060E-004,1520.720000,8.1950E-007,1520.720000,8.0500E-007,1520.720000,1.8708E002
1520.802500,1.5050E-004,1520.802500,8.9400E-007,1520.802500,7.7140E-007,1520.802500,1.9510E002
1520.885000,1.5090E-004,1520.885000,8.2580E-007,1520.885000,7.9530E-007,1520.885000,1.8974E002
1520.967500,1.5100E-004,1520.967500,8.1330E-007,1520.967500,7.5630E-007,1520.967500,1.9966E002
