
Wavelength(A),Level(A),Wavelength(B),Level(B),Wavelength(C),Level(C),Wavelength(D),Level(D),Wavelength(E),Level(E)
1475.592500,1.9370E-004,1475.592500,9.4630E-005,1475.592500,4.8150E-005,1475.592500,1.2990E-005,1475.592500,1.4911E001
1475.609000,1.9330E-004,1475.609000,9.4590E-005,1475.609000,4.8150E-005,1475.609000,1.3000E-005,1475.609000,1.4869E001
1475.625500,1.9370E-004,1475.625500,9.4610E-005,1475.625500,4.8000E-005,1475.625500,1.2940E-005,1475.625500,1.4969E001
1475.642000,1.9330E-004,1475.642000,9.4480E-005,1475.642000,4.7960E-005,1475.642000,1.3050E-005,1475.642000,1.4812E001
1475.658500,1.9270E-004,1475.658500,9.4230E-005,1475.658500,4.7740E-005,1475.658500,1.2950E-005,1475.658500,1.4880E001
1475.675000,1.9160E-004,1475.675000,9.3950E-005,1475.675000,4.7600E-005,1475.675000,1.2950E-005,1475.675000,1.4795E001
1475.691500,1.9010E-004,1475.691500,9.2930E-005,1475.691500,4.7210E-005,1475.691500,1.2960E-005,1475.691500,1.4668E001
1475.708000,1.8750E-004,1475.708000,9.2040E-005,1475.708000,4.6660E-005,1475.708000,1.2690E-005,1475.708000,1.4775E001
1475.724500,1.8800E-004,1475.724500,9.1960E-005,1475.724500,4.6810E-005,1475.724500,1.2720E-005,1475.724500,1.4780E001
1475.741000,1.8990E-004,1475.741000,9.2910E-005,1475.741000,4.7280E-005,1475.741000,1.2910E-005,1475.741000,1.4710E001
1475.757500,1.9180E-004,1475.757500,9.3760E-005,1475.757500,4.7600E-005,1475.757500,1.2900E-005,1475.757500,1.4868E001
1475.774000,1.9300E-004,1475.774000,9.4320E-005,1475.774000,4.7950E-005,1475.774000,1.3050E-005,1475.774000,1.4789E001
1475.790500,1.9380E-004,1475.790500,9.4560E-005,1475.790500,4.8160E-005,1475.790500,1.3140E-005,1475.790500,1.4749E001
1475.807000,1.9380E-004,1475.807000,9.4900E-005,1475.807000,4.8220E-005,1475.807000,1.3130E-005,1475.807000,1.4760E001
1475.823500,1.9380E-004,1475.823500,9.5000E-005,1475.823500,4.8310E-005,1475.823500,1.3200E-005,1475.823500,1.4682E001
1475.840000,1.9380E-004,1475.840000,9.4750E-005,1475.840000,4.8250E-005,1475.840000,1.3110E-005,1475.840000,1.4783E001
1475.856500,1.9300E-004,1475.856500,9.4660E-005,1475.856500,4.8350E-005,1475.856500,1.3110E-005,1475.856500,1.4722E001
1475.873000,1.9250E-004,1475.873000,9.4300E-005,1475.873000,4.8100E-005,1475.873000,1.3110E-005,1475.873000,1.4683E001
1475.889500,1.9130E-004,1475.889500,9.3470E-005,1475.889500,4.7910E-005,1475.889500,1.2990E-005,1475.889500,1.4727E001
1475.906000,1.9110E-004,1475.906000,9.3520E-005,1475.906000,4.7650E-005,1475.906000,1.3120E-005,1475.906000,1.4566E001
1475.922500,1.9300E-004,1475.922500,9.4320E-005,1475.922500,4.8290E-005,1475.922500,1.3150E-005,1475.922500,1.4677E001
1475.939000,1.9420E-004,1475.939000,9.4960E-005,1475.939000,4.8460E-005,1475.939000,1.3270E-005,1475.939000,1.4635E001
1475.955500,1.9430E-004,1475.955500,9.5020E-005,1475.955500,4.8560E-005,1475.955500,1.3210E-005,1475.955500,1.4709E001
1475.972000,1.9450E-004,1475.972000,9.5240E-005,1475.972000,4.8570E-005,1475.972000,1.3220E-005,1475.972000,1.4713E001
1475.988500,1.9490E-004,1475.988500,9.5450E-005,1475.988500,4.8710E-005,1475.988500,1.3350E-005,1475.988500,1.4599E001
1476.005000,1.9470E-004,1476.005000,9.5380E-005,1476.005000,4.8630E-005,1476.005000,1.3410E-005,1476.005000,1.4519E001
1476.021500,1.9530E-004,1476.021500,9.5430E-005,1476.021500,4.8860E-005,1476.021500,1.3290E-005,1476.021500,1.4695E001
1476.038000,1.9570E-004,1476.038000,9.5620E-005,1476.038000,4.8860E-005,1476.038000,1.3370E-005,1476.038000,1.4637E001
1476.054500,1.9550E-004,1476.054500,9.5700E-005,1476.054500,4.8920E-005,1476.054500,1.3380E-005,1476.054500,1.4611E001
1476.071000,1.9550E-004,1476.071000,9.5590E-005,1476.071000,4.8950E-005,1476.071000,1.3420E-005,1476.071000,1.4568E001
1476.087500,1.9550E-004,1476.087500,9.5620E-005,1476.087500,4.8990E-005,1476.087500,1.3430E-005,1476.087500,1.4557E001
1476.104000,1.9530E-004,1476.104000,9.5620E-005,1476.104000,4.9010E-005,1476.104000,1.3400E-005,1476.104000,1.4575E001
1476.120500,1.9600E-004,1476.120500,9.5600E-005,1476.120500,4.8920E-005,1476.120500,1.3490E-005,1476.120500,1.4529E001
1476.137000,1.9570E-004,1476.137000,9.5790E-005,1476.137000,4.9050E-005,1476.137000,1.3460E-005,1476.137000,1.4539E001
1476.153500,1.9590E-004,1476.153500,9.5960E-005,1476.153500,4.9100E-005,1476.153500,1.3450E-005,1476.153500,1.4565E001
1476.170000,1.9570E-004,1476.170000,9.5660E-005,1476.170000,4.9050E-005,1476.170000,1.3510E-005,1476.170000,1.4486E001
1476.186500,1.9550E-004,1476.186500,9.5740E-005,1476.186500,4.9090E-005,1476.186500,1.3470E-005,1476.186500,1.4514E001
1476.203000,1.9590E-004,1476.203000,9.5600E-005,1476.203000,4.9140E-005,1476.203000,1.3420E-005,1476.203000,1.4598E001
1476.219500,1.9590E-004,1476.219500,9.5790E-005,1476.219500,4.9220E-005,1476.219500,1.3500E-005,1476.219500,1.4511E001
1476.236000,1.9550E-004,1476.236000,9.5760E-005,1476.236000,4.9220E-005,1476.236000,1.3440E-005,1476.236000,1.4546E001
1476.252500,1.9600E-004,1476.252500,9.6060E-005,1476.252500,4.9260E-005,1476.252500,1.3510E-005,1476.252500,1.4508E001
1476.269000,1.9620E-004,1476.269000,9.5790E-005,1476.269000,4.9200E-005,1476.269000,1.3500E-005,1476.269000,1.4533E001
1476.285500,1.9660E-004,1476.285500,9.6040E-005,1476.285500,4.9310E-005,1476.285500,1.3470E-005,1476.285500,1.4595E001
1476.302000,1.9600E-004,1476.302000,9.5960E-005,1476.302000,4.9390E-005,1476.302000,1.3580E-005,1476.302000,1.4433E001
1476.318500,1.9620E-004,1476.318500,9.6150E-005,1476.318500,4.9600E-005,1476.318500,1.3560E-005,1476.318500,1.4469E001
1476.335000,1.9620E-004,1476.335000,9.6060E-005,1476.335000,4.9500E-005,1476.335000,1.3550E-005,1476.335000,1.4480E001
1476.351500,1.9620E-004,1476.351500,9.5980E-005,1476.351500,4.9290E-005,1476.351500,1.3640E-005,1476.351500,1.4384E001
1476.368000,1.9620E-004,1476.368000,9.5890E-005,1476.368000,4.9390E-005,1476.368000,1.3590E-005,1476.368000,1.4437E001
1476.384500,1.9600E-004,1476.384500,9.6080E-005,1476.384500,4.9410E-005,1476.384500,1.3600E-005,1476.384500,1.4412E001
1476.401000,1.9620E-004,1476.401000,9.6090E-005,1476.401000,4.9360E-005,1476.401000,1.3720E-005,1476.401000,1.4300E001
1476.417500,1.9600E-004,1476.417500,9.6010E-005,1476.417500,4.9470E-005,1476.417500,1.3590E-005,1476.417500,1.4422E001
1476.434000,1.9620E-004,1476.434000,9.5710E-005,1476.434000,4.9570E-005,1476.434000,1.3630E-005,1476.434000,1.4395E001
1476.450500,1.9600E-004,1476.450500,9.5810E-005,1476.450500,4.9470E-005,1476.450500,1.3560E-005,1476.450500,1.4454E001
1476.467000,1.9600E-004,1476.467000,9.5710E-005,1476.467000,4.9400E-005,1476.467000,1.3590E-005,1476.467000,1.4422E001
1476.483500,1.9560E-004,1476.483500,9.5900E-005,1476.483500,4.9720E-005,1476.483500,1.3610E-005,1476.483500,1.4372E001
1476.500000,1.9650E-004,1476.500000,9.5940E-005,1476.500000,4.9510E-005,1476.500000,1.3560E-005,1476.500000,1.4491E001
1476.516500,1.9620E-004,1476.516500,9.6130E-005,1476.516500,4.9490E-005,1476.516500,1.3630E-005,1476.516500,1.4395E001
1476.533000,1.9630E-004,1476.533000,9.6180E-005,1476.533000,4.9660E-005,1476.533000,1.3710E-005,1476.533000,1.4318E001
1476.549500,1.9630E-004,1476.549500,9.6220E-005,1476.549500,4.9640E-005,1476.549500,1.3560E-005,1476.549500,1.4476E001
1476.566000,1.9670E-004,1476.566000,9.6050E-005,1476.566000,4.9580E-005,1476.566000,1.3640E-005,1476.566000,1.4421E001
1476.582500,1.9620E-004,1476.582500,9.5920E-005,1476.582500,4.9620E-005,1476.582500,1.3670E-005,1476.582500,1.4353E001
1476.599000,1.9620E-004,1476.599000,9.6090E-005,1476.599000,4.9510E-005,1476.599000,1.3660E-005,1476.599000,1.4363E001
1476.615500,1.9600E-004,1476.615500,9.5820E-005,1476.615500,4.9430E-005,1476.615500,1.3570E-005,1476.615500,1.4444E001
1476.632000,1.9580E-004,1476.632000,9.5730E-005,1476.632000,4.9470E-005,1476.632000,1.3610E-005,1476.632000,1.4386E001
1476.648500,1.9540E-004,1476.648500,9.5710E-005,1476.648500,4.9640E-005,1476.648500,1.3740E-005,1476.648500,1.4221E001
1476.665000,1.9500E-004,1476.665000,9.5810E-005,1476.665000,4.9430E-005,1476.665000,1.3640E-005,1476.665000,1.4296E001
1476.681500,1.9480E-004,1476.681500,9.5560E-005,1476.681500,4.9450E-005,1476.681500,1.3630E-005,1476.681500,1.4292E001
1476.698000,1.9460E-004,1476.698000,9.5370E-005,1476.698000,4.9240E-005,1476.698000,1.3620E-005,1476.698000,1.4288E001
1476.714500,1.9480E-004,1476.714500,9.5370E-005,1476.714500,4.9510E-005,1476.714500,1.3700E-005,1476.714500,1.4219E001
1476.731000,1.9560E-004,1476.731000,9.5840E-005,1476.731000,4.9750E-005,1476.731000,1.3610E-005,1476.731000,1.4372E001
1476.747500,1.9600E-004,1476.747500,9.5880E-005,1476.747500,4.9790E-005,1476.747500,1.3810E-005,1476.747500,1.4193E001
1476.764000,1.9600E-004,1476.764000,9.6220E-005,1476.764000,4.9850E-005,1476.764000,1.3690E-005,1476.764000,1.4317E001
1476.780500,1.9650E-004,1476.780500,9.5940E-005,1476.780500,4.9890E-005,1476.780500,1.3650E-005,1476.780500,1.4396E001
1476.797000,1.9630E-004,1476.797000,9.6200E-005,1476.797000,4.9810E-005,1476.797000,1.3740E-005,1476.797000,1.4287E001
1476.813500,1.9670E-004,1476.813500,9.6390E-005,1476.813500,4.9850E-005,1476.813500,1.3740E-005,1476.813500,1.4316E001
1476.830000,1.9650E-004,1476.830000,9.6180E-005,1476.830000,4.9890E-005,1476.830000,1.3740E-005,1476.830000,1.4301E001
1476.846500,1.9630E-004,1476.846500,9.6220E-005,1476.846500,5.0000E-005,1476.846500,1.3750E-005,1476.846500,1.4276E001
1476.863000,1.9600E-004,1476.863000,9.6220E-005,1476.863000,4.9830E-005,1476.863000,1.3840E-005,1476.863000,1.4162E001
1476.879500,1.9620E-004,1476.879500,9.6170E-005,1476.879500,4.9980E-005,1476.879500,1.3750E-005,1476.879500,1.4269E001
1476.896000,1.9600E-004,1476.896000,9.6070E-005,1476.896000,4.9940E-005,1476.896000,1.3650E-005,1476.896000,1.4359E001
1476.912500,1.9570E-004,1476.912500,9.5950E-005,1476.912500,4.9880E-005,1476.912500,1.3810E-005,1476.912500,1.4171E001
1476.929000,1.9570E-004,1476.929000,9.6120E-005,1476.929000,4.9890E-005,1476.929000,1.3780E-005,1476.929000,1.4202E001
1476.945500,1.9570E-004,1476.945500,9.5720E-005,1476.945500,4.9690E-005,1476.945500,1.3690E-005,1476.945500,1.4295E001
1476.962000,1.9440E-004,1476.962000,9.5140E-005,1476.962000,4.9500E-005,1476.962000,1.3690E-005,1476.962000,1.4200E001
1476.978500,1.9150E-004,1476.978500,9.4000E-005,1476.978500,4.9000E-005,1476.978500,1.3620E-005,1476.978500,1.4060E001
1476.995000,1.8820E-004,1476.995000,9.2150E-005,1476.995000,4.7960E-005,1476.995000,1.3190E-005,1476.995000,1.4268E001
1477.011500,1.8790E-004,1477.011500,9.1880E-005,1477.011500,4.7960E-005,1477.011500,1.3210E-005,1477.011500,1.4224E001
1477.028000,1.9130E-004,1477.028000,9.3660E-005,1477.028000,4.8610E-005,1477.028000,1.3390E-005,1477.028000,1.4287E001
1477.044500,1.9470E-004,1477.044500,9.5360E-005,1477.044500,4.9530E-005,1477.044500,1.3720E-005,1477.044500,1.4191E001
1477.061000,1.9610E-004,1477.061000,9.6140E-005,1477.061000,4.9990E-005,1477.061000,1.3830E-005,1477.061000,1.4179E001
1477.077500,1.9720E-004,1477.077500,9.6180E-005,1477.077500,5.0180E-005,1477.077500,1.3840E-005,1477.077500,1.4249E001
1477.094000,1.9680E-004,1477.094000,9.6710E-005,1477.094000,5.0460E-005,1477.094000,1.4010E-005,1477.094000,1.4047E001
1477.110500,1.9680E-004,1477.110500,9.6630E-005,1477.110500,5.0250E-005,1477.110500,1.3970E-005,1477.110500,1.4087E001
1477.127000,1.9720E-004,1477.127000,9.6630E-005,1477.127000,5.0240E-005,1477.127000,1.3920E-005,1477.127000,1.4167E001
1477.143500,1.9740E-004,1477.143500,9.6840E-005,1477.143500,5.0390E-005,1477.143500,1.3960E-005,1477.143500,1.4140E001
1477.160000,1.9760E-004,1477.160000,9.6420E-005,1477.160000,5.0440E-005,1477.160000,1.3960E-005,1477.160000,1.4155E001
1477.176500,1.9720E-004,1477.176500,9.6520E-005,1477.176500,5.0420E-005,1477.176500,1.3940E-005,1477.176500,1.4146E001
1477.193000,1.9740E-004,1477.193000,9.6710E-005,1477.193000,5.0460E-005,1477.193000,1.3990E-005,1477.193000,1.4110E001
1477.209500,1.9740E-004,1477.209500,9.6780E-005,1477.209500,5.0670E-005,1477.209500,1.3970E-005,1477.209500,1.4130E001
1477.226000,1.9800E-004,1477.226000,9.7110E-005,1477.226000,5.0610E-005,1477.226000,1.4000E-005,1477.226000,1.4143E001
1477.242500,1.9780E-004,1477.242500,9.7220E-005,1477.242500,5.0750E-005,1477.242500,1.4040E-005,1477.242500,1.4088E001
1477.259000,1.9830E-004,1477.259000,9.7030E-005,1477.259000,5.0730E-005,1477.259000,1.3940E-005,1477.259000,1.4225E001
1477.275500,1.9830E-004,1477.275500,9.7030E-005,1477.275500,5.0690E-005,1477.275500,1.4060E-005,1477.275500,1.4104E001
1477.292000,1.9830E-004,1477.292000,9.7140E-005,1477.292000,5.0690E-005,1477.292000,1.4050E-005,1477.292000,1.4114E001
1477.308500,1.9850E-004,1477.308500,9.7090E-005,1477.308500,5.0670E-005,1477.308500,1.4050E-005,1477.308500,1.4128E001
1477.325000,1.9800E-004,1477.325000,9.7010E-005,1477.325000,5.0940E-005,1477.325000,1.4070E-005,1477.325000,1.4072E001
1477.341500,1.9760E-004,1477.341500,9.6880E-005,1477.341500,5.0730E-005,1477.341500,1.4030E-005,1477.341500,1.4084E001
1477.358000,1.9740E-004,1477.358000,9.6800E-005,1477.358000,5.0770E-005,1477.358000,1.4010E-005,1477.358000,1.4090E001
1477.374500,1.9760E-004,1477.374500,9.6900E-005,1477.374500,5.0780E-005,1477.374500,1.4090E-005,1477.374500,1.4024E001
1477.391000,1.9740E-004,1477.391000,9.6950E-005,1477.391000,5.0770E-005,1477.391000,1.4060E-005,1477.391000,1.4040E001
1477.407500,1.9780E-004,1477.407500,9.6820E-005,1477.407500,5.0920E-005,1477.407500,1.4150E-005,1477.407500,1.3979E001
1477.424000,1.9750E-004,1477.424000,9.6840E-005,1477.424000,5.0890E-005,1477.424000,1.4010E-005,1477.424000,1.4097E001
1477.440500,1.9790E-004,1477.440500,9.7060E-005,1477.440500,5.0830E-005,1477.440500,1.4010E-005,1477.440500,1.4126E001
1477.457000,1.9830E-004,1477.457000,9.6970E-005,1477.457000,5.0870E-005,1477.457000,1.4070E-005,1477.457000,1.4094E001
1477.473500,1.9790E-004,1477.473500,9.7230E-005,1477.473500,5.0940E-005,1477.473500,1.4040E-005,1477.473500,1.4095E001
1477.490000,1.9830E-004,1477.490000,9.7210E-005,1477.490000,5.0870E-005,1477.490000,1.4090E-005,1477.490000,1.4074E001
1477.506500,1.9840E-004,1477.506500,9.7270E-005,1477.506500,5.1060E-005,1477.506500,1.4070E-005,1477.506500,1.4101E001
1477.523000,1.9840E-004,1477.523000,9.7100E-005,1477.523000,5.0960E-005,1477.523000,1.4070E-005,1477.523000,1.4101E001
1477.539500,1.9790E-004,1477.539500,9.6950E-005,1477.539500,5.1020E-005,1477.539500,1.4120E-005,1477.539500,1.4016E001
1477.556000,1.9810E-004,1477.556000,9.7200E-005,1477.556000,5.0870E-005,1477.556000,1.4170E-005,1477.556000,1.3980E001
1477.572500,1.9790E-004,1477.572500,9.7060E-005,1477.572500,5.0890E-005,1477.572500,1.4070E-005,1477.572500,1.4065E001
1477.589000,1.9750E-004,1477.589000,9.7080E-005,1477.589000,5.0890E-005,1477.589000,1.4030E-005,1477.589000,1.4077E001
1477.605500,1.9730E-004,1477.605500,9.6780E-005,1477.605500,5.0830E-005,1477.605500,1.4060E-005,1477.605500,1.4033E001
1477.622000,1.9710E-004,1477.622000,9.6820E-005,1477.622000,5.0790E-005,1477.622000,1.4040E-005,1477.622000,1.4038E001
1477.638500,1.9730E-004,1477.638500,9.6700E-005,1477.638500,5.0720E-005,1477.638500,1.4080E-005,1477.638500,1.4013E001
1477.655000,1.9730E-004,1477.655000,9.6550E-005,1477.655000,5.0620E-005,1477.655000,1.4000E-005,1477.655000,1.4093E001
1477.671500,1.9690E-004,1477.671500,9.6360E-005,1477.671500,5.0790E-005,1477.671500,1.4070E-005,1477.671500,1.3994E001
1477.688000,1.9640E-004,1477.688000,9.6530E-005,1477.688000,5.0660E-005,1477.688000,1.4040E-005,1477.688000,1.3989E001
1477.704500,1.9560E-004,1477.704500,9.6120E-005,1477.704500,5.0620E-005,1477.704500,1.3960E-005,1477.704500,1.4011E001
1477.721000,1.9430E-004,1477.721000,9.5430E-005,1477.721000,5.0190E-005,1477.721000,1.3880E-005,1477.721000,1.3999E001
1477.737500,1.9090E-004,1477.737500,9.3520E-005,1477.737500,4.9370E-005,1477.737500,1.3700E-005,1477.737500,1.3934E001
1477.754000,1.8450E-004,1477.754000,9.0570E-005,1477.754000,4.7760E-005,1477.754000,1.3240E-005,1477.754000,1.3935E001
1477.770500,1.8060E-004,1477.770500,8.8390E-005,1477.770500,4.6550E-005,1477.770500,1.2850E-005,1477.770500,1.4054E001
1477.787000,1.8450E-004,1477.787000,9.0110E-005,1477.787000,4.7590E-005,1477.787000,1.3050E-005,1477.787000,1.4138E001
1477.803500,1.9090E-004,1477.803500,9.3540E-005,1477.803500,4.9090E-005,1477.803500,1.3470E-005,1477.803500,1.4172E001
1477.820000,1.9410E-004,1477.820000,9.5070E-005,1477.820000,5.0130E-005,1477.820000,1.3900E-005,1477.820000,1.3964E001
1477.836500,1.9540E-004,1477.836500,9.5770E-005,1477.836500,5.0530E-005,1477.836500,1.3970E-005,1477.836500,1.3987E001
1477.853000,1.9600E-004,1477.853000,9.6300E-005,1477.853000,5.0700E-005,1477.853000,1.4050E-005,1477.853000,1.3950E001
1477.869500,1.9650E-004,1477.869500,9.6570E-005,1477.869500,5.0960E-005,1477.869500,1.4050E-005,1477.869500,1.3986E001
1477.886000,1.9690E-004,1477.886000,9.6700E-005,1477.886000,5.1000E-005,1477.886000,1.4130E-005,1477.886000,1.3935E001
1477.902500,1.9750E-004,1477.902500,9.6840E-005,1477.902500,5.1150E-005,1477.902500,1.4180E-005,1477.902500,1.3928E001
1477.919000,1.9730E-004,1477.919000,9.6890E-005,1477.919000,5.1210E-005,1477.919000,1.4110E-005,1477.919000,1.3983E001
1477.935500,1.9780E-004,1477.935500,9.6910E-005,1477.935500,5.1250E-005,1477.935500,1.4130E-005,1477.935500,1.3999E001
1477.952000,1.9780E-004,1477.952000,9.7210E-005,1477.952000,5.1410E-005,1477.952000,1.4210E-005,1477.952000,1.3920E001
1477.968500,1.9820E-004,1477.968500,9.7250E-005,1477.968500,5.1290E-005,1477.968500,1.4240E-005,1477.968500,1.3919E001
1477.985000,1.9820E-004,1477.985000,9.7360E-005,1477.985000,5.1270E-005,1477.985000,1.4170E-005,1477.985000,1.3987E001
1478.001500,1.9800E-004,1478.001500,9.7170E-005,1478.001500,5.1410E-005,1478.001500,1.4140E-005,1478.001500,1.4003E001
1478.018000,1.9760E-004,1478.018000,9.6920E-005,1478.018000,5.1200E-005,1478.018000,1.4160E-005,1478.018000,1.3955E001
1478.034500,1.9680E-004,1478.034500,9.6410E-005,1478.034500,5.1160E-005,1478.034500,1.4100E-005,1478.034500,1.3957E001
1478.051000,1.9530E-004,1478.051000,9.6010E-005,1478.051000,5.0720E-005,1478.051000,1.4050E-005,1478.051000,1.3900E001
1478.067500,1.9510E-004,1478.067500,9.5650E-005,1478.067500,5.0650E-005,1478.067500,1.4090E-005,1478.067500,1.3847E001
1478.084000,1.9630E-004,1478.084000,9.6410E-005,1478.084000,5.1050E-005,1478.084000,1.4170E-005,1478.084000,1.3853E001
1478.100500,1.9780E-004,1478.100500,9.6890E-005,1478.100500,5.1370E-005,1478.100500,1.4220E-005,1478.100500,1.3910E001
1478.117000,1.9800E-004,1478.117000,9.6960E-005,1478.117000,5.1520E-005,1478.117000,1.4260E-005,1478.117000,1.3885E001
1478.133500,1.9840E-004,1478.133500,9.7320E-005,1478.133500,5.1370E-005,1478.133500,1.4320E-005,1478.133500,1.3855E001
1478.150000,1.9870E-004,1478.150000,9.7440E-005,1478.150000,5.1600E-005,1478.150000,1.4320E-005,1478.150000,1.3876E001
1478.166500,1.9870E-004,1478.166500,9.7440E-005,1478.166500,5.1610E-005,1478.166500,1.4280E-005,1478.166500,1.3915E001
1478.183000,1.9890E-004,1478.183000,9.7640E-005,1478.183000,5.1710E-005,1478.183000,1.4250E-005,1478.183000,1.3958E001
1478.199500,1.9870E-004,1478.199500,9.7470E-005,1478.199500,5.1790E-005,1478.199500,1.4310E-005,1478.199500,1.3885E001
1478.216000,1.9890E-004,1478.216000,9.7720E-005,1478.216000,5.1860E-005,1478.216000,1.4310E-005,1478.216000,1.3899E001
1478.232500,1.9910E-004,1478.232500,9.7780E-005,1478.232500,5.1840E-005,1478.232500,1.4340E-005,1478.232500,1.3884E001
1478.249000,1.9930E-004,1478.249000,9.7810E-005,1478.249000,5.1960E-005,1478.249000,1.4320E-005,1478.249000,1.3918E001
1478.265500,1.9910E-004,1478.265500,9.7810E-005,1478.265500,5.2050E-005,1478.265500,1.4440E-005,1478.265500,1.3788E001
1478.282000,1.9950E-004,1478.282000,9.7930E-005,1478.282000,5.2030E-005,1478.282000,1.4280E-005,1478.282000,1.3971E001
1478.298500,1.9930E-004,1478.298500,9.7780E-005,1478.298500,5.1960E-005,1478.298500,1.4320E-005,1478.298500,1.3918E001
1478.315000,1.9970E-004,1478.315000,9.7760E-005,1478.315000,5.1990E-005,1478.315000,1.4420E-005,1478.315000,1.3849E001
1478.331500,1.9930E-004,1478.331500,9.7720E-005,1478.331500,5.1960E-005,1478.331500,1.4230E-005,1478.331500,1.4006E001
1478.348000,1.9870E-004,1478.348000,9.7590E-005,1478.348000,5.1990E-005,1478.348000,1.4290E-005,1478.348000,1.3905E001
1478.364500,1.9870E-004,1478.364500,9.7570E-005,1478.364500,5.2050E-005,1478.364500,1.4310E-005,1478.364500,1.3885E001
1478.381000,1.9930E-004,1478.381000,9.7850E-005,1478.381000,5.2090E-005,1478.381000,1.4360E-005,1478.381000,1.3879E001
1478.397500,1.9890E-004,1478.397500,9.7530E-005,1478.397500,5.1970E-005,1478.397500,1.4390E-005,1478.397500,1.3822E001
1478.414000,1.9890E-004,1478.414000,9.7700E-005,1478.414000,5.2090E-005,1478.414000,1.4390E-005,1478.414000,1.3822E001
1478.430500,1.9910E-004,1478.430500,9.7780E-005,1478.430500,5.2050E-005,1478.430500,1.4380E-005,1478.430500,1.3846E001
1478.447000,1.9910E-004,1478.447000,9.7950E-005,1478.447000,5.2130E-005,1478.447000,1.4330E-005,1478.447000,1.3894E001
1478.463500,1.9980E-004,1478.463500,9.8190E-005,1478.463500,5.2120E-005,1478.463500,1.4370E-005,1478.463500,1.3904E001
1478.480000,1.9940E-004,1478.480000,9.8090E-005,1478.480000,5.2210E-005,1478.480000,1.4430E-005,1478.480000,1.3818E001
1478.496500,2.0000E-004,1478.496500,9.7960E-005,1478.496500,5.2150E-005,1478.496500,1.4440E-005,1478.496500,1.3850E001
1478.513000,1.9960E-004,1478.513000,9.7870E-005,1478.513000,5.2060E-005,1478.513000,1.4430E-005,1478.513000,1.3832E001
1478.529500,1.9980E-004,1478.529500,9.8090E-005,1478.529500,5.2210E-005,1478.529500,1.4410E-005,1478.529500,1.3865E001
1478.546000,1.9960E-004,1478.546000,9.7870E-005,1478.546000,5.2210E-005,1478.546000,1.4450E-005,1478.546000,1.3813E001
1478.562500,1.9880E-004,1478.562500,9.7810E-005,1478.562500,5.2040E-005,1478.562500,1.4390E-005,1478.562500,1.3815E001
1478.579000,1.9880E-004,1478.579000,9.7490E-005,1478.579000,5.2170E-005,1478.579000,1.4500E-005,1478.579000,1.3710E001
1478.595500,1.9880E-004,1478.595500,9.7580E-005,1478.595500,5.2190E-005,1478.595500,1.4390E-005,1478.595500,1.3815E001
1478.612000,1.9880E-004,1478.612000,9.7580E-005,1478.612000,5.2020E-005,1478.612000,1.4410E-005,1478.612000,1.3796E001
1478.628500,1.9870E-004,1478.628500,9.7580E-005,1478.628500,5.2210E-005,1478.628500,1.4400E-005,1478.628500,1.3799E001
1478.645000,1.9880E-004,1478.645000,9.7560E-005,1478.645000,5.2210E-005,1478.645000,1.4360E-005,1478.645000,1.3844E001
1478.661500,1.9870E-004,1478.661500,9.7790E-005,1478.661500,5.2060E-005,1478.661500,1.4380E-005,1478.661500,1.3818E001
1478.678000,1.9940E-004,1478.678000,9.7730E-005,1478.678000,5.2320E-005,1478.678000,1.4410E-005,1478.678000,1.3838E001
1478.694500,1.9960E-004,1478.694500,9.7810E-005,1478.694500,5.2340E-005,1478.694500,1.4360E-005,1478.694500,1.3900E001
1478.711000,1.9940E-004,1478.711000,9.7770E-005,1478.711000,5.2230E-005,1478.711000,1.4470E-005,1478.711000,1.3780E001
1478.727500,1.9960E-004,1478.727500,9.8150E-005,1478.727500,5.2230E-005,1478.727500,1.4400E-005,1478.727500,1.3861E001
1478.744000,1.9940E-004,1478.744000,9.7920E-005,1478.744000,5.2250E-005,1478.744000,1.4500E-005,1478.744000,1.3752E001
1478.760500,1.9900E-004,1478.760500,9.7730E-005,1478.760500,5.2440E-005,1478.760500,1.4380E-005,1478.760500,1.3839E001
1478.777000,1.9870E-004,1478.777000,9.7750E-005,1478.777000,5.2210E-005,1478.777000,1.4380E-005,1478.777000,1.3818E001
1478.793500,1.9880E-004,1478.793500,9.7510E-005,1478.793500,5.2040E-005,1478.793500,1.4470E-005,1478.793500,1.3739E001
1478.810000,1.9880E-004,1478.810000,9.7430E-005,1478.810000,5.2150E-005,1478.810000,1.4430E-005,1478.810000,1.3777E001
1478.826500,1.9830E-004,1478.826500,9.7340E-005,1478.826500,5.2210E-005,1478.826500,1.4360E-005,1478.826500,1.3809E001
1478.843000,1.9790E-004,1478.843000,9.7300E-005,1478.843000,5.2080E-005,1478.843000,1.4420E-005,1478.843000,1.3724E001
1478.859500,1.9810E-004,1478.859500,9.7220E-005,1478.859500,5.2060E-005,1478.859500,1.4380E-005,1478.859500,1.3776E001
1478.876000,1.9750E-004,1478.876000,9.7150E-005,1478.876000,5.2080E-005,1478.876000,1.4410E-005,1478.876000,1.3706E001
1478.892500,1.9730E-004,1478.892500,9.6920E-005,1478.892500,5.1810E-005,1478.892500,1.4340E-005,1478.892500,1.3759E001
