
Wavelength(A),Level(A),Wavelength(B),Level(B),Wavelength(C),Level(C),Wavelength(D),Level(D)
1501.250000,1.5080E-004,1501.250000,2.3200E-007,1501.250000,2.0960E-005,1501.250000,7.1947E000
1501.332500,1.5010E-004,1501.332500,2.0130E-007,1501.332500,2.1710E-005,1501.332500,6.9139E000
1501.415000,1.5020E-004,1501.415000,2.5390E-007,1501.415000,2.2020E-005,1501.415000,6.8211E000
1501.497500,1.5000E-004,1501.497500,2.2220E-007,1501.497500,1.9590E-005,1501.497500,7.6570E000
1501.580000,1.4970E-004,1501.580000,2.2870E-007,1501.580000,2.0810E-005,1501.580000,7.1937E000
1501.662500,1.4990E-004,1501.662500,2.2270E-007,1501.662500,2.0550E-005,1501.662500,7.2944E000
1501.745000,1.5020E-004,1501.745000,2.0290E-007,1501.745000,1.9340E-005,1501.745000,7.7663E000
1501.827500,1.4950E-004,1501.827500,1.8350E-007,1501.827500,2.0970E-005,1501.827500,7.1292E000
1501.910000,1.4960E-004,1501.910000,1.9690E-007,1501.910000,2.2040E-005,1501.910000,6.7877E000
1501.992500,1.5040E-004,1501.992500,1.8660E-007,1501.992500,2.2410E-005,1501.992500,6.7113E000
1502.075000,1.4900E-004,1502.075000,1.7070E-007,1502.075000,2.2110E-005,1502.075000,6.7390E000
1502.157500,1.4920E-004,1502.157500,1.8250E-007,1502.157500,2.2180E-005,1502.157500,6.7268E000
1502.240000,1.4980E-004,1502.240000,1.6790E-007,1502.240000,2.1640E-005,1502.240000,6.9224E000
1502.322500,1.4990E-004,1502.322500,1.5120E-007,1502.322500,2.2250E-005,1502.322500,6.7371E000
1502.405000,1.4980E-004,1502.405000,1.5040E-007,1502.405000,2.1210E-005,1502.405000,7.0627E000
1502.487500,1.5010E-004,1502.487500,1.6220E-007,1502.487500,2.2450E-005,1502.487500,6.6860E000
1502.570000,1.4910E-004,1502.570000,1.5710E-007,1502.570000,2.0480E-005,1502.570000,7.2803E000
1502.652500,1.4910E-004,1502.652500,1.4510E-007,1502.652500,2.3030E-005,1502.652500,6.4742E000
1502.735000,1.4960E-004,1502.735000,1.6360E-007,1502.735000,2.2600E-005,1502.735000,6.6195E000
1502.817500,1.4900E-004,1502.817500,1.5240E-007,1502.817500,2.1620E-005,1502.817500,6.8918E000
1502.900000,1.4890E-004,1502.900000,1.6640E-007,1502.900000,2.1120E-005,1502.900000,7.0502E000
1502.982500,1.4920E-004,1502.982500,1.2220E-007,1502.982500,2.2260E-005,1502.982500,6.7026E000
1503.065000,1.4890E-004,1503.065000,1.6920E-007,1503.065000,2.2540E-005,1503.065000,6.6060E000
1503.147500,1.4910E-004,1503.147500,1.5470E-007,1503.147500,2.3800E-005,1503.147500,6.2647E000
1503.230000,1.4910E-004,1503.230000,1.3890E-007,1503.230000,2.3560E-005,1503.230000,6.3285E000
1503.312500,1.4880E-004,1503.312500,1.4620E-007,1503.312500,2.3300E-005,1503.312500,6.3863E000
1503.395000,1.4880E-004,1503.395000,1.3470E-007,1503.395000,2.4470E-005,1503.395000,6.0809E000
1503.477500,1.4940E-004,1503.477500,1.1010E-007,1503.477500,2.3090E-005,1503.477500,6.4703E000
1503.560000,1.4880E-004,1503.560000,1.2070E-007,1503.560000,2.4090E-005,1503.560000,6.1768E000
1503.642500,1.4850E-004,1503.642500,1.1110E-007,1503.642500,2.2880E-005,1503.642500,6.4904E000
1503.725000,1.4910E-004,1503.725000,1.2610E-007,1503.725000,2.4140E-005,1503.725000,6.1765E000
1503.807500,1.4810E-004,1503.807500,1.1200E-007,1503.807500,2.4320E-005,1503.807500,6.0896E000
1503.890000,1.4830E-004,1503.890000,1.3750E-007,1503.890000,2.4200E-005,1503.890000,6.1281E000
1503.972500,1.4870E-004,1503.972500,1.2170E-007,1503.972500,2.4420E-005,1503.972500,6.0893E000
1504.055000,1.4820E-004,1504.055000,1.0650E-007,1504.055000,2.4180E-005,1504.055000,6.1290E000
1504.137500,1.4780E-004,1504.137500,9.5380E-008,1504.137500,2.4070E-005,1504.137500,6.1404E000
1504.220000,1.4880E-004,1504.220000,1.3030E-007,1504.220000,2.3740E-005,1504.220000,6.2679E000
1504.302500,1.4780E-004,1504.302500,9.8760E-008,1504.302500,2.2860E-005,1504.302500,6.4654E000
1504.385000,1.4840E-004,1504.385000,8.7970E-008,1504.385000,2.4200E-005,1504.385000,6.1322E000
1504.467500,1.4880E-004,1504.467500,9.3300E-008,1504.467500,2.3970E-005,1504.467500,6.2078E000
1504.550000,1.4850E-004,1504.550000,1.2190E-007,1504.550000,2.3460E-005,1504.550000,6.3299E000
1504.632500,1.4810E-004,1504.632500,1.0810E-007,1504.632500,2.3230E-005,1504.632500,6.3754E000
1504.715000,1.4850E-004,1504.715000,7.9180E-008,1504.715000,2.6070E-005,1504.715000,5.6962E000
1504.797500,1.4830E-004,1504.797500,9.8320E-008,1504.797500,2.6030E-005,1504.797500,5.6973E000
1504.880000,1.4820E-004,1504.880000,1.0480E-007,1504.880000,2.4040E-005,1504.880000,6.1647E000
1504.962500,1.4840E-004,1504.962500,1.0970E-007,1504.962500,2.5380E-005,1504.962500,5.8471E000
1505.045000,1.4760E-004,1505.045000,9.8170E-008,1505.045000,2.3840E-005,1505.045000,6.1913E000
1505.127500,1.4810E-004,1505.127500,7.9850E-008,1505.127500,2.5840E-005,1505.127500,5.7314E000
1505.210000,1.4840E-004,1505.210000,1.0720E-007,1505.210000,2.3680E-005,1505.210000,6.2669E000
1505.292500,1.4780E-004,1505.292500,1.0150E-007,1505.292500,2.5030E-005,1505.292500,5.9049E000
1505.375000,1.4790E-004,1505.375000,5.1930E-008,1505.375000,2.4540E-005,1505.375000,6.0269E000
1505.457500,1.4840E-004,1505.457500,7.2900E-008,1505.457500,2.5400E-005,1505.457500,5.8425E000
1505.540000,1.4800E-004,1505.540000,7.8350E-008,1505.540000,2.6940E-005,1505.540000,5.4937E000
1505.622500,1.4800E-004,1505.622500,6.6030E-008,1505.622500,2.6090E-005,1505.622500,5.6727E000
1505.705000,1.4820E-004,1505.705000,8.3320E-008,1505.705000,2.3990E-005,1505.705000,6.1776E000
1505.787500,1.4830E-004,1505.787500,7.4080E-008,1505.787500,2.4170E-005,1505.787500,6.1357E000
1505.870000,1.4800E-004,1505.870000,1.3650E-007,1505.870000,2.6810E-005,1505.870000,5.5203E000
1505.952500,1.4820E-004,1505.952500,7.5480E-008,1505.952500,2.7000E-005,1505.952500,5.4889E000
1506.035000,1.4760E-004,1506.035000,7.7420E-008,1506.035000,2.4770E-005,1506.035000,5.9588E000
1506.117500,1.4750E-004,1506.117500,9.2520E-008,1506.117500,2.6090E-005,1506.117500,5.6535E000
1506.200000,1.4770E-004,1506.200000,8.0260E-008,1506.200000,2.6490E-005,1506.200000,5.5757E000
1506.282500,1.4770E-004,1506.282500,7.7150E-008,1506.282500,2.5930E-005,1506.282500,5.6961E000
1506.365000,1.4760E-004,1506.365000,8.7590E-008,1506.365000,2.5550E-005,1506.365000,5.7769E000
1506.447500,1.4810E-004,1506.447500,8.8800E-008,1506.447500,2.6060E-005,1506.447500,5.6830E000
1506.530000,1.4780E-004,1506.530000,8.0320E-008,1506.530000,2.5940E-005,1506.530000,5.6978E000
1506.612500,1.4770E-004,1506.612500,8.0300E-008,1506.612500,2.6890E-005,1506.612500,5.4927E000
1506.695000,1.4820E-004,1506.695000,8.5270E-008,1506.695000,2.5830E-005,1506.695000,5.7375E000
1506.777500,1.4770E-004,1506.777500,1.0010E-007,1506.777500,2.4470E-005,1506.777500,6.0360E000
1506.860000,1.4760E-004,1506.860000,8.5950E-008,1506.860000,2.5080E-005,1506.860000,5.8852E000
1506.942500,1.4790E-004,1506.942500,1.0020E-007,1506.942500,2.4270E-005,1506.942500,6.0939E000
1507.025000,1.4750E-004,1507.025000,4.3200E-008,1507.025000,2.5240E-005,1507.025000,5.8439E000
1507.107500,1.4750E-004,1507.107500,5.7440E-008,1507.107500,2.6370E-005,1507.107500,5.5935E000
1507.190000,1.4780E-004,1507.190000,5.3980E-008,1507.190000,2.5480E-005,1507.190000,5.8006E000
1507.272500,1.4740E-004,1507.272500,1.2960E-007,1507.272500,2.5440E-005,1507.272500,5.7940E000
1507.355000,1.4690E-004,1507.355000,1.2960E-007,1507.355000,2.6310E-005,1507.355000,5.5834E000
1507.437500,1.4790E-004,1507.437500,7.4940E-008,1507.437500,2.5800E-005,1507.437500,5.7326E000
1507.520000,1.4680E-004,1507.520000,7.1610E-008,1507.520000,2.5810E-005,1507.520000,5.6877E000
1507.602500,1.4740E-004,1507.602500,1.1160E-007,1507.602500,2.5230E-005,1507.602500,5.8423E000
1507.685000,1.4780E-004,1507.685000,4.2100E-008,1507.685000,2.6590E-005,1507.685000,5.5585E000
1507.767500,1.4750E-004,1507.767500,1.0120E-007,1507.767500,2.6220E-005,1507.767500,5.6255E000
1507.850000,1.4740E-004,1507.850000,1.1180E-007,1507.850000,2.5520E-005,1507.850000,5.7759E000
1507.932500,1.4790E-004,1507.932500,1.0770E-007,1507.932500,2.5620E-005,1507.932500,5.7728E000
1508.015000,1.4740E-004,1508.015000,8.5780E-008,1508.015000,2.5950E-005,1508.015000,5.6802E000
1508.097500,1.4730E-004,1508.097500,1.0530E-007,1508.097500,2.4450E-005,1508.097500,6.0245E000
1508.180000,1.4800E-004,1508.180000,9.3750E-008,1508.180000,2.5430E-005,1508.180000,5.8199E000
1508.262500,1.4730E-004,1508.262500,7.6120E-008,1508.262500,2.5970E-005,1508.262500,5.6719E000
1508.345000,1.4700E-004,1508.345000,1.0350E-007,1508.345000,2.5540E-005,1508.345000,5.7557E000
1508.427500,1.4760E-004,1508.427500,1.0330E-007,1508.427500,2.5760E-005,1508.427500,5.7298E000
1508.510000,1.4730E-004,1508.510000,1.6640E-007,1508.510000,2.5640E-005,1508.510000,5.7449E000
1508.592500,1.4720E-004,1508.592500,1.2300E-007,1508.592500,2.5030E-005,1508.592500,5.8809E000
1508.675000,1.4810E-004,1508.675000,1.3320E-007,1508.675000,2.6350E-005,1508.675000,5.6205E000
1508.757500,1.4740E-004,1508.757500,1.1310E-007,1508.757500,2.5470E-005,1508.757500,5.7872E000
1508.840000,1.4740E-004,1508.840000,9.2690E-008,1508.840000,2.6640E-005,1508.840000,5.5330E000
1508.922500,1.4810E-004,1508.922500,1.0900E-007,1508.922500,2.6210E-005,1508.922500,5.6505E000
1509.005000,1.4760E-004,1509.005000,1.1730E-007,1509.005000,2.5510E-005,1509.005000,5.7860E000
1509.087500,1.4680E-004,1509.087500,1.2850E-007,1509.087500,2.5610E-005,1509.087500,5.7321E000
1509.170000,1.4760E-004,1509.170000,1.0340E-007,1509.170000,2.5180E-005,1509.170000,5.8618E000
1509.252500,1.4740E-004,1509.252500,1.4990E-007,1509.252500,2.6330E-005,1509.252500,5.5982E000
1509.335000,1.4720E-004,1509.335000,1.3920E-007,1509.335000,2.6370E-005,1509.335000,5.5821E000
1509.417500,1.4790E-004,1509.417500,1.4460E-007,1509.417500,2.6910E-005,1509.417500,5.4961E000
1509.500000,1.4730E-004,1509.500000,1.3300E-007,1509.500000,2.6170E-005,1509.500000,5.6286E000
1509.582500,1.4730E-004,1509.582500,1.3600E-007,1509.582500,2.5150E-005,1509.582500,5.8569E000
1509.665000,1.4760E-004,1509.665000,1.4920E-007,1509.665000,2.5790E-005,1509.665000,5.7231E000
1509.747500,1.4770E-004,1509.747500,1.5850E-007,1509.747500,2.4600E-005,1509.747500,6.0041E000
1509.830000,1.4760E-004,1509.830000,1.2550E-007,1509.830000,2.5150E-005,1509.830000,5.8688E000
1509.912500,1.4800E-004,1509.912500,1.5120E-007,1509.912500,2.3690E-005,1509.912500,6.2474E000
1509.995000,1.4810E-004,1509.995000,1.6280E-007,1509.995000,2.5190E-005,1509.995000,5.8793E000
1510.077500,1.4750E-004,1510.077500,1.9520E-007,1510.077500,2.4660E-005,1510.077500,5.9813E000
1510.160000,1.4800E-004,1510.160000,1.2560E-007,1510.160000,2.5900E-005,1510.160000,5.7143E000
1510.242500,1.4760E-004,1510.242500,1.6160E-007,1510.242500,2.4040E-005,1510.242500,6.1398E000
1510.325000,1.4740E-004,1510.325000,1.6300E-007,1510.325000,2.5440E-005,1510.325000,5.7940E000
1510.407500,1.4790E-004,1510.407500,2.2460E-007,1510.407500,2.4860E-005,1510.407500,5.9493E000
1510.490000,1.4730E-004,1510.490000,1.7230E-007,1510.490000,2.5460E-005,1510.490000,5.7855E000
1510.572500,1.4740E-004,1510.572500,2.1820E-007,1510.572500,2.4490E-005,1510.572500,6.0188E000
1510.655000,1.4840E-004,1510.655000,1.8210E-007,1510.655000,2.5340E-005,1510.655000,5.8564E000
1510.737500,1.4780E-004,1510.737500,1.7020E-007,1510.737500,2.4980E-005,1510.737500,5.9167E000
1510.820000,1.4780E-004,1510.820000,2.2010E-007,1510.820000,2.4790E-005,1510.820000,5.9621E000
1510.902500,1.4830E-004,1510.902500,2.0230E-007,1510.902500,2.4400E-005,1510.902500,6.0779E000
1510.985000,1.4800E-004,1510.985000,2.4480E-007,1510.985000,2.5490E-005,1510.985000,5.8062E000
1511.067500,1.4770E-004,1511.067500,2.0990E-007,1511.067500,2.5590E-005,1511.067500,5.7718E000
1511.150000,1.4820E-004,1511.150000,2.3200E-007,1511.150000,2.4530E-005,1511.150000,6.0416E000
1511.232500,1.4800E-004,1511.232500,2.2300E-007,1511.232500,2.5770E-005,1511.232500,5.7431E000
1511.315000,1.4740E-004,1511.315000,2.5400E-007,1511.315000,2.4120E-005,1511.315000,6.1111E000
1511.397500,1.4800E-004,1511.397500,2.3330E-007,1511.397500,2.5730E-005,1511.397500,5.7520E000
1511.480000,1.4760E-004,1511.480000,2.5650E-007,1511.480000,2.5010E-005,1511.480000,5.9016E000
1511.562500,1.4750E-004,1511.562500,2.7030E-007,1511.562500,2.4510E-005,1511.562500,6.0180E000
1511.645000,1.4820E-004,1511.645000,2.6960E-007,1511.645000,2.4940E-005,1511.645000,5.9423E000
1511.727500,1.4800E-004,1511.727500,2.7720E-007,1511.727500,2.5520E-005,1511.727500,5.7994E000
1511.810000,1.4800E-004,1511.810000,2.8300E-007,1511.810000,2.4350E-005,1511.810000,6.0780E000
1511.892500,1.4800E-004,1511.892500,2.9760E-007,1511.892500,2.4780E-005,1511.892500,5.9726E000
1511.975000,1.4850E-004,1511.975000,2.7160E-007,1511.975000,2.3920E-005,1511.975000,6.2082E000
1512.057500,1.4790E-004,1512.057500,3.0930E-007,1512.057500,2.3870E-005,1512.057500,6.1961E000
1512.140000,1.4820E-004,1512.140000,3.0610E-007,1512.140000,2.2890E-005,1512.140000,6.4744E000
1512.222500,1.4850E-004,1512.222500,3.0710E-007,1512.222500,2.3820E-005,1512.222500,6.2343E000
1512.305000,1.4780E-004,1512.305000,3.1650E-007,1512.305000,2.3850E-005,1512.305000,6.1971E000
1512.387500,1.4840E-004,1512.387500,3.0520E-007,1512.387500,2.4570E-005,1512.387500,6.0399E000
1512.470000,1.4850E-004,1512.470000,3.3650E-007,1512.470000,2.3090E-005,1512.470000,6.4314E000
1512.552500,1.4800E-004,1512.552500,3.2310E-007,1512.552500,2.2090E-005,1512.552500,6.6999E000
1512.635000,1.4820E-004,1512.635000,3.7010E-007,1512.635000,2.4920E-005,1512.635000,5.9470E000
1512.717500,1.4820E-004,1512.717500,3.2170E-007,1512.717500,2.4740E-005,1512.717500,5.9903E000
1512.800000,1.4780E-004,1512.800000,3.5990E-007,1512.800000,2.3320E-005,1512.800000,6.3379E000
1512.882500,1.4830E-004,1512.882500,3.5620E-007,1512.882500,2.3620E-005,1512.882500,6.2786E000
1512.965000,1.4850E-004,1512.965000,3.6560E-007,1512.965000,2.1440E-005,1512.965000,6.9263E000
1513.047500,1.4830E-004,1513.047500,3.5450E-007,1513.047500,2.3050E-005,1513.047500,6.4338E000
1513.130000,1.4850E-004,1513.130000,3.9740E-007,1513.130000,2.2870E-005,1513.130000,6.4932E000
1513.212500,1.4900E-004,1513.212500,3.7730E-007,1513.212500,2.3900E-005,1513.212500,6.2343E000
1513.295000,1.4830E-004,1513.295000,4.4120E-007,1513.295000,2.3250E-005,1513.295000,6.3785E000
1513.377500,1.4850E-004,1513.377500,4.1180E-007,1513.377500,2.2790E-005,1513.377500,6.5160E000
1513.460000,1.4880E-004,1513.460000,4.0950E-007,1513.460000,2.2950E-005,1513.460000,6.4837E000
1513.542500,1.4850E-004,1513.542500,4.6170E-007,1513.542500,2.2390E-005,1513.542500,6.6324E000
1513.625000,1.4860E-004,1513.625000,4.7110E-007,1513.625000,2.2780E-005,1513.625000,6.5233E000
1513.707500,1.4860E-004,1513.707500,4.2430E-007,1513.707500,2.1960E-005,1513.707500,6.7668E000
1513.790000,1.4840E-004,1513.790000,4.3110E-007,1513.790000,2.0370E-005,1513.790000,7.2852E000
1513.872500,1.4850E-004,1513.872500,4.7010E-007,1513.872500,2.2930E-005,1513.872500,6.4762E000
1513.955000,1.4900E-004,1513.955000,5.1010E-007,1513.955000,2.1190E-005,1513.955000,7.0316E000
1514.037500,1.4850E-004,1514.037500,3.8080E-007,1514.037500,2.1970E-005,1514.037500,6.7592E000
1514.120000,1.4890E-004,1514.120000,4.7210E-007,1514.120000,2.2330E-005,1514.120000,6.6682E000
1514.202500,1.4910E-004,1514.202500,4.8650E-007,1514.202500,2.0250E-005,1514.202500,7.3630E000
1514.285000,1.4880E-004,1514.285000,4.8240E-007,1514.285000,2.1820E-005,1514.285000,6.8194E000
1514.367500,1.4890E-004,1514.367500,4.4610E-007,1514.367500,2.1070E-005,1514.367500,7.0669E000
1514.450000,1.4910E-004,1514.450000,5.2090E-007,1514.450000,2.1070E-005,1514.450000,7.0764E000
1514.532500,1.4900E-004,1514.532500,4.7770E-007,1514.532500,2.0310E-005,1514.532500,7.3363E000
1514.615000,1.4910E-004,1514.615000,5.3370E-007,1514.615000,2.0670E-005,1514.615000,7.2134E000
1514.697500,1.4980E-004,1514.697500,5.2460E-007,1514.697500,2.0840E-005,1514.697500,7.1881E000
1514.780000,1.4890E-004,1514.780000,5.8780E-007,1514.780000,2.0770E-005,1514.780000,7.1690E000
1514.862500,1.4920E-004,1514.862500,5.1560E-007,1514.862500,2.0480E-005,1514.862500,7.2852E000
1514.945000,1.4960E-004,1514.945000,4.8360E-007,1514.945000,2.0340E-005,1514.945000,7.3550E000
1515.027500,1.4880E-004,1515.027500,5.5480E-007,1515.027500,1.9530E-005,1515.027500,7.6190E000
1515.110000,1.4880E-004,1515.110000,5.4150E-007,1515.110000,2.2320E-005,1515.110000,6.6667E000
1515.192500,1.4990E-004,1515.192500,5.5870E-007,1515.192500,2.0740E-005,1515.192500,7.2276E000
1515.275000,1.4970E-004,1515.275000,5.3090E-007,1515.275000,2.0500E-005,1515.275000,7.3024E000
1515.357500,1.4960E-004,1515.357500,5.4630E-007,1515.357500,2.0130E-005,1515.357500,7.4317E000
1515.440000,1.5020E-004,1515.440000,5.8930E-007,1515.440000,1.8920E-005,1515.440000,7.9387E000
1515.522500,1.4940E-004,1515.522500,5.7580E-007,1515.522500,1.9250E-005,1515.522500,7.7610E000
1515.605000,1.4960E-004,1515.605000,6.3120E-007,1515.605000,2.0790E-005,1515.605000,7.1958E000
1515.687500,1.5020E-004,1515.687500,5.9510E-007,1515.687500,1.9990E-005,1515.687500,7.5138E000
1515.770000,1.4990E-004,1515.770000,5.5720E-007,1515.770000,1.9710E-005,1515.770000,7.6053E000
1515.852500,1.4970E-004,1515.852500,6.0510E-007,1515.852500,2.0250E-005,1515.852500,7.3926E000
1515.935000,1.5040E-004,1515.935000,6.1150E-007,1515.935000,1.9220E-005,1515.935000,7.8252E000
1516.017500,1.5020E-004,1516.017500,6.5680E-007,1516.017500,2.0170E-005,1516.017500,7.4467E000
1516.100000,1.4980E-004,1516.100000,7.2550E-007,1516.100000,1.9650E-005,1516.100000,7.6234E000
1516.182500,1.4990E-004,1516.182500,6.9580E-007,1516.182500,2.0860E-005,1516.182500,7.1860E000
1516.265000,1.5040E-004,1516.265000,6.8840E-007,1516.265000,2.0560E-005,1516.265000,7.3152E000
1516.347500,1.5000E-004,1516.347500,7.1980E-007,1516.347500,1.9970E-005,1516.347500,7.5113E000
1516.430000,1.5070E-004,1516.430000,7.1260E-007,1516.430000,1.9550E-005,1516.430000,7.7084E000
1516.512500,1.5040E-004,1516.512500,6.8450E-007,1516.512500,1.9890E-005,1516.512500,7.5616E000
1516.595000,1.5020E-004,1516.595000,7.0870E-007,1516.595000,1.9380E-005,1516.595000,7.7503E000
1516.677500,1.5060E-004,1516.677500,6.9190E-007,1516.677500,1.9650E-005,1516.677500,7.6641E000
1516.760000,1.5050E-004,1516.760000,7.0640E-007,1516.760000,2.0350E-005,1516.760000,7.3956E000
1516.842500,1.5000E-004,1516.842500,7.0340E-007,1516.842500,1.8210E-005,1516.842500,8.2372E000
1516.925000,1.5080E-004,1516.925000,7.2040E-007,1516.925000,1.9010E-005,1516.925000,7.9327E000
1517.007500,1.5110E-004,1517.007500,7.4850E-007,1517.007500,1.9170E-005,1517.007500,7.8821E000
1517.090000,1.5070E-004,1517.090000,7.3600E-007,1517.090000,1.7430E-005,1517.090000,8.6460E000
1517.172500,1.5080E-004,1517.172500,8.0520E-007,1517.172500,1.9250E-005,1517.172500,7.8338E000
1517.255000,1.5070E-004,1517.255000,8.1850E-007,1517.255000,1.8630E-005,1517.255000,8.0891E000
1517.337500,1.5070E-004,1517.337500,7.8580E-007,1517.337500,1.9330E-005,1517.337500,7.7962E000
1517.420000,1.5110E-004,1517.420000,7.2270E-007,1517.420000,1.7820E-005,1517.420000,8.4792E000
1517.502500,1.5140E-004,1517.502500,8.3180E-007,1517.502500,1.8950E-005,1517.502500,7.9894E000
1517.585000,1.5170E-004,1517.585000,8.0210E-007,1517.585000,1.9890E-005,1517.585000,7.6269E000
1517.667500,1.5160E-004,1517.667500,8.0730E-007,1517.667500,1.7510E-005,1517.667500,8.6579E000
1517.750000,1.5130E-004,1517.750000,8.1670E-007,1517.750000,2.0280E-005,1517.750000,7.4606E000
1517.832500,1.5100E-004,1517.832500,8.3510E-007,1517.832500,1.8770E-005,1517.832500,8.0448E000
1517.915000,1.5150E-004,1517.915000,8.1130E-007,1517.915000,1.7750E-005,1517.915000,8.5352E000
1517.997500,1.5180E-004,1517.997500,7.9310E-007,1517.997500,1.8020E-005,1517.997500,8.4240E000
1518.080000,1.5130E-004,1518.080000,8.3020E-007,1518.080000,1.9510E-005,1518.080000,7.7550E000
1518.162500,1.5190E-004,1518.162500,8.2610E-007,1518.162500,1.7310E-005,1518.162500,8.7753E000
1518.245000,1.5160E-004,1518.245000,8.5680E-007,1518.245000,1.7310E-005,1518.245000,8.7579E000
1518.327500,1.5130E-004,1518.327500,8.7080E-007,1518.327500,1.7270E-005,1518.327500,8.7609E000
1518.410000,1.5140E-004,1518.410000,8.7010E-007,1518.410000,1.7090E-005,1518.410000,8.8590E000
1518.492500,1.5180E-004,1518.492500,8.5450E-007,1518.492500,1.8300E-005,1518.492500,8.2951E000
1518.575000,1.5200E-004,1518.575000,9.1550E-007,1518.575000,1.8720E-005,1518.575000,8.1197E000
1518.657500,1.5250E-004,1518.657500,8.6480E-007,1518.657500,1.8100E-005,1518.657500,8.4254E000
1518.740000,1.5250E-004,1518.740000,9.3870E-007,1518.740000,1.7740E-005,1518.740000,8.5964E000
1518.822500,1.5190E-004,1518.822500,9.7900E-007,1518.822500,1.8290E-005,1518.822500,8.3051E000
1518.905000,1.5250E-004,1518.905000,9.3270E-007,1518.905000,1.8710E-005,1518.905000,8.1507E000
1518.987500,1.5260E-004,1518.987500,9.2150E-007,1518.987500,1.7870E-005,1518.987500,8.5395E000
1519.070000,1.5230E-004,1519.070000,8.7480E-007,1519.070000,1.6840E-005,1519.070000,9.0439E000
1519.152500,1.5260E-004,1519.152500,9.7940E-007,1519.152500,1.5580E-005,1519.152500,9.7946E000
1519.235000,1.5310E-004,1519.235000,9.3330E-007,1519.235000,1.5850E-005,1519.235000,9.6593E000
1519.317500,1.5260E-004,1519.317500,9.6040E-007,1519.317500,1.6710E-005,1519.317500,9.1323E000
1519.400000,1.5260E-004,1519.400000,9.8780E-007,1519.400000,1.6160E-005,1519.400000,9.4431E000
1519.482500,1.5290E-004,1519.482500,9.4970E-007,1519.482500,1.6070E-005,1519.482500,9.5146E000
1519.565000,1.5290E-004,1519.565000,9.5160E-007,1519.565000,1.6020E-005,1519.565000,9.5443E000
1519.647500,1.5300E-004,1519.647500,9.9390E-007,1519.647500,1.6840E-005,1519.647500,9.0855E000
1519.730000,1.5330E-004,1519.730000,9.8310E-007,1519.730000,1.5610E-005,1519.730000,9.8206E000
1519.812500,1.5310E-004,1519.812500,9.6710E-007,1519.812500,1.6380E-005,1519.812500,9.3468E000
1519.895000,1.5290E-004,1519.895000,1.0620E-006,1519.895000,1.6540E-005,1519.895000,9.2443E000
1519.977500,1.5390E-004,1519.977500,1.0620E-006,1519.977500,1.5920E-005,1519.977500,9.6671E000
1520.060000,1.5340E-004,1520.060000,1.0440E-006,1520.060000,1.6190E-005,1520.060000,9.4750E000
1520.142500,1.5300E-004,1520.142500,1.0320E-006,1520.142500,1.7140E-005,1520.142500,8.9265E000
1520.225000,1.5360E-004,1520.225000,9.8330E-007,1520.225000,1.7530E-005,1520.225000,8.7621E000
1520.307500,1.5360E-004,1520.307500,1.0540E-006,1520.307500,1.5820E-005,1520.307500,9.7092E000
1520.390000,1.5350E-004,1520.390000,1.0510E-006,1520.390000,1.8810E-005,1520.390000,8.1606E000
1520.472500,1.5420E-004,1520.472500,1.0880E-006,1520.472500,1.5390E-005,1520.472500,1.0019E001
1520.555000,1.5370E-004,1520.555000,1.0600E-006,1520.555000,1.5960E-005,1520.555000,9.6303E000
1520.637500,1.5390E-004,1520.637500,1.1410E-006,1520.637500,1.5720E-005,1520.637500,9.7901E000
1520.720000,1.5430E-004,1520.720000,1.0810E-006,1520.720000,1.6070E-005,1520.720000,9.6017E000
1520.802500,1.5410E-004,1520.802500,1.1300E-006,1520.802500,1.5940E-005,1520.802500,9.6675E000
1520.885000,1.5430E-004,1520.885000,1.1230E-006,1520.885000,1.6720E-005,1520.885000,9.2285E000
1520.967500,1.5490E-004,1520.967500,1.1640E-006,1520.967500,1.6790E-005,1520.967500,9.2257E000
1521.050000,1.5500E-004,1521.050000,1.1540E-006,1521.050000,1.4850E-005,1521.050000,1.0438E001
1521.132500,1.5460E-004,1521.132500,1.1310E-006,1521.132500,1.7440E-005,1521.132500,8.8647E000
1521.215000,1.5480E-004,1521.215000,1.0890E-006,1521.215000,1.5330E-005,1521.215000,1.0098E001
1521.297500,1.5470E-004,1521.297500,1.2080E-006,1521.297500,1.6350E-005,1521.297500,9.4618E000
1521.380000,1.5460E-004,1521.380000,1.1600E-006,1521.380000,1.6160E-005,1521.380000,9.5668E000
1521.462500,1.5570E-004,1521.462500,1.1340E-006,1521.462500,1.5710E-005,1521.462500,9.9109E000
1521.545000,1.5530E-004,1521.545000,1.2040E-006,1521.545000,1.6130E-005,1521.545000,9.6280E000
1521.627500,1.5500E-004,1521.627500,1.1940E-006,1521.627500,1.7220E-005,1521.627500,9.0012E000
1521.710000,1.5520E-004,1521.710000,1.1780E-006,1521.710000,1.7110E-005,1521.710000,9.0707E000
1521.792500,1.5540E-004,1521.792500,1.1860E-006,1521.792500,1.6750E-005,1521.792500,9.2776E000
1521.875000,1.5530E-004,1521.875000,1.2100E-006,1521.875000,1.6140E-005,1521.875000,9.6221E000
1521.957500,1.5620E-004,1521.957500,1.2100E-006,1521.957500,1.5670E-005,1521.957500,9.9681E000
1522.040000,1.5630E-004,1522.040000,1.2070E-006,1522.040000,1.5270E-005,1522.040000,1.0236E001
