
Wavelength(A),Level(A),Wavelength(B),Level(B),Wavelength(C),Level(C),Wavelength(D),Level(D)
1500.095000,1.4910E-004,1500.095000,4.0100E-006,1500.095000,1.1810E-006,1500.095000,1.2625E002
1500.177500,1.4890E-004,1500.177500,3.9250E-006,1500.177500,1.1970E-006,1500.177500,1.2439E002
1500.260000,1.4920E-004,1500.260000,4.0010E-006,1500.260000,1.1210E-006,1500.260000,1.3310E002
1500.342500,1.4920E-004,1500.342500,3.9870E-006,1500.342500,1.2630E-006,1500.342500,1.1813E002
1500.425000,1.4910E-004,1500.425000,3.9430E-006,1500.425000,1.2660E-006,1500.425000,1.1777E002
1500.507500,1.4890E-004,1500.507500,3.8850E-006,1500.507500,1.2100E-006,1500.507500,1.2306E002
1500.590000,1.4870E-004,1500.590000,3.8690E-006,1500.590000,1.1560E-006,1500.590000,1.2863E002
1500.672500,1.4800E-004,1500.672500,3.9220E-006,1500.672500,1.1800E-006,1500.672500,1.2542E002
1500.755000,1.4860E-004,1500.755000,3.8090E-006,1500.755000,1.1840E-006,1500.755000,1.2551E002
1500.837500,1.4850E-004,1500.837500,3.8660E-006,1500.837500,1.2000E-006,1500.837500,1.2375E002
1500.920000,1.4820E-004,1500.920000,3.8350E-006,1500.920000,1.1760E-006,1500.920000,1.2602E002
1501.002500,1.4810E-004,1501.002500,3.7790E-006,1501.002500,1.2160E-006,1501.002500,1.2179E002
1501.085000,1.4820E-004,1501.085000,3.7530E-006,1501.085000,1.1940E-006,1501.085000,1.2412E002
1501.167500,1.4810E-004,1501.167500,3.7130E-006,1501.167500,1.1310E-006,1501.167500,1.3095E002
1501.250000,1.4860E-004,1501.250000,3.7340E-006,1501.250000,1.2340E-006,1501.250000,1.2042E002
1501.332500,1.4860E-004,1501.332500,3.7360E-006,1501.332500,1.2080E-006,1501.332500,1.2301E002
1501.415000,1.4790E-004,1501.415000,3.7530E-006,1501.415000,1.1990E-006,1501.415000,1.2335E002
1501.497500,1.4820E-004,1501.497500,3.6490E-006,1501.497500,1.2100E-006,1501.497500,1.2248E002
1501.580000,1.4790E-004,1501.580000,3.6280E-006,1501.580000,1.2230E-006,1501.580000,1.2093E002
1501.662500,1.4780E-004,1501.662500,3.6450E-006,1501.662500,1.2370E-006,1501.662500,1.1948E002
1501.745000,1.4780E-004,1501.745000,3.5370E-006,1501.745000,1.1700E-006,1501.745000,1.2632E002
1501.827500,1.4810E-004,1501.827500,3.6430E-006,1501.827500,1.2000E-006,1501.827500,1.2342E002
1501.910000,1.4740E-004,1501.910000,3.5520E-006,1501.910000,1.2120E-006,1501.910000,1.2162E002
1501.992500,1.4760E-004,1501.992500,3.4150E-006,1501.992500,1.1790E-006,1501.992500,1.2519E002
1502.075000,1.4720E-004,1502.075000,3.5680E-006,1502.075000,1.2370E-006,1502.075000,1.1900E002
1502.157500,1.4640E-004,1502.157500,3.5020E-006,1502.157500,1.2110E-006,1502.157500,1.2089E002
1502.240000,1.4770E-004,1502.240000,3.4460E-006,1502.240000,1.1410E-006,1502.240000,1.2945E002
1502.322500,1.4790E-004,1502.322500,3.4940E-006,1502.322500,1.1550E-006,1502.322500,1.2805E002
1502.405000,1.4740E-004,1502.405000,3.4570E-006,1502.405000,1.1720E-006,1502.405000,1.2577E002
1502.487500,1.4770E-004,1502.487500,3.3600E-006,1502.487500,1.2630E-006,1502.487500,1.1694E002
1502.570000,1.4760E-004,1502.570000,3.3880E-006,1502.570000,1.2200E-006,1502.570000,1.2098E002
1502.652500,1.4720E-004,1502.652500,3.3040E-006,1502.652500,1.2190E-006,1502.652500,1.2075E002
1502.735000,1.4710E-004,1502.735000,3.4220E-006,1502.735000,1.1510E-006,1502.735000,1.2780E002
1502.817500,1.4720E-004,1502.817500,3.3450E-006,1502.817500,1.1050E-006,1502.817500,1.3321E002
1502.900000,1.4680E-004,1502.900000,3.3100E-006,1502.900000,1.1430E-006,1502.900000,1.2843E002
1502.982500,1.4690E-004,1502.982500,3.3100E-006,1502.982500,1.1700E-006,1502.982500,1.2556E002
1503.065000,1.4670E-004,1503.065000,3.2690E-006,1503.065000,1.0680E-006,1503.065000,1.3736E002
1503.147500,1.4660E-004,1503.147500,3.3140E-006,1503.147500,1.1530E-006,1503.147500,1.2715E002
1503.230000,1.4700E-004,1503.230000,3.1660E-006,1503.230000,1.1440E-006,1503.230000,1.2850E002
1503.312500,1.4720E-004,1503.312500,3.1470E-006,1503.312500,1.1230E-006,1503.312500,1.3108E002
1503.395000,1.4690E-004,1503.395000,3.0870E-006,1503.395000,1.1360E-006,1503.395000,1.2931E002
1503.477500,1.4680E-004,1503.477500,3.0580E-006,1503.477500,1.1160E-006,1503.477500,1.3154E002
1503.560000,1.4760E-004,1503.560000,3.0620E-006,1503.560000,1.1310E-006,1503.560000,1.3050E002
1503.642500,1.4690E-004,1503.642500,3.1030E-006,1503.642500,1.1270E-006,1503.642500,1.3035E002
1503.725000,1.4690E-004,1503.725000,3.0440E-006,1503.725000,1.1250E-006,1503.725000,1.3058E002
1503.807500,1.4720E-004,1503.807500,3.0130E-006,1503.807500,1.1200E-006,1503.807500,1.3143E002
1503.890000,1.4640E-004,1503.890000,2.9700E-006,1503.890000,1.0720E-006,1503.890000,1.3657E002
1503.972500,1.4690E-004,1503.972500,2.9470E-006,1503.972500,1.1740E-006,1503.972500,1.2513E002
1504.055000,1.4680E-004,1504.055000,3.0070E-006,1504.055000,1.0940E-006,1504.055000,1.3419E002
1504.137500,1.4610E-004,1504.137500,2.9280E-006,1504.137500,1.0390E-006,1504.137500,1.4062E002
1504.220000,1.4660E-004,1504.220000,2.8850E-006,1504.220000,1.0780E-006,1504.220000,1.3599E002
1504.302500,1.4650E-004,1504.302500,2.9160E-006,1504.302500,1.0820E-006,1504.302500,1.3540E002
1504.385000,1.4660E-004,1504.385000,2.8420E-006,1504.385000,1.1990E-006,1504.385000,1.2227E002
1504.467500,1.4670E-004,1504.467500,2.8480E-006,1504.467500,1.0910E-006,1504.467500,1.3446E002
1504.550000,1.4700E-004,1504.550000,2.8010E-006,1504.550000,1.1120E-006,1504.550000,1.3219E002
1504.632500,1.4640E-004,1504.632500,2.7940E-006,1504.632500,1.0750E-006,1504.632500,1.3619E002
1504.715000,1.4660E-004,1504.715000,2.7650E-006,1504.715000,1.0830E-006,1504.715000,1.3536E002
1504.797500,1.4650E-004,1504.797500,2.6660E-006,1504.797500,1.0300E-006,1504.797500,1.4223E002
1504.880000,1.4640E-004,1504.880000,2.6480E-006,1504.880000,1.0610E-006,1504.880000,1.3798E002
1504.962500,1.4640E-004,1504.962500,2.6560E-006,1504.962500,1.0490E-006,1504.962500,1.3956E002
1505.045000,1.4630E-004,1505.045000,2.5670E-006,1505.045000,1.0570E-006,1505.045000,1.3841E002
1505.127500,1.4620E-004,1505.127500,2.5410E-006,1505.127500,1.0390E-006,1505.127500,1.4071E002
1505.210000,1.4640E-004,1505.210000,2.6200E-006,1505.210000,1.1180E-006,1505.210000,1.3095E002
1505.292500,1.4660E-004,1505.292500,2.5860E-006,1505.292500,1.0620E-006,1505.292500,1.3804E002
1505.375000,1.4650E-004,1505.375000,2.5430E-006,1505.375000,1.0140E-006,1505.375000,1.4448E002
1505.457500,1.4670E-004,1505.457500,2.4010E-006,1505.457500,1.0460E-006,1505.457500,1.4025E002
1505.540000,1.4660E-004,1505.540000,2.5020E-006,1505.540000,9.8280E-007,1505.540000,1.4917E002
1505.622500,1.4640E-004,1505.622500,2.3930E-006,1505.622500,9.8470E-007,1505.622500,1.4867E002
1505.705000,1.4660E-004,1505.705000,2.4130E-006,1505.705000,9.8310E-007,1505.705000,1.4912E002
1505.787500,1.4670E-004,1505.787500,2.3730E-006,1505.787500,1.0150E-006,1505.787500,1.4453E002
1505.870000,1.4650E-004,1505.870000,2.3290E-006,1505.870000,9.6190E-007,1505.870000,1.5230E002
1505.952500,1.4650E-004,1505.952500,2.3480E-006,1505.952500,9.8810E-007,1505.952500,1.4826E002
1506.035000,1.4670E-004,1506.035000,2.3090E-006,1506.035000,9.5010E-007,1506.035000,1.5440E002
1506.117500,1.4610E-004,1506.117500,2.1930E-006,1506.117500,8.8290E-007,1506.117500,1.6548E002
1506.200000,1.4640E-004,1506.200000,2.2430E-006,1506.200000,9.6680E-007,1506.200000,1.5143E002
1506.282500,1.4660E-004,1506.282500,2.1540E-006,1506.282500,1.0250E-006,1506.282500,1.4302E002
1506.365000,1.4610E-004,1506.365000,2.2840E-006,1506.365000,9.6620E-007,1506.365000,1.5121E002
1506.447500,1.4640E-004,1506.447500,2.1650E-006,1506.447500,1.0220E-006,1506.447500,1.4325E002
1506.530000,1.4670E-004,1506.530000,2.1320E-006,1506.530000,9.6670E-007,1506.530000,1.5175E002
1506.612500,1.4630E-004,1506.612500,2.0540E-006,1506.612500,9.6430E-007,1506.612500,1.5172E002
1506.695000,1.4670E-004,1506.695000,2.0790E-006,1506.695000,9.5930E-007,1506.695000,1.5292E002
1506.777500,1.4660E-004,1506.777500,1.9820E-006,1506.777500,8.8140E-007,1506.777500,1.6633E002
1506.860000,1.4620E-004,1506.860000,2.0600E-006,1506.860000,9.6550E-007,1506.860000,1.5142E002
1506.942500,1.4650E-004,1506.942500,1.9430E-006,1506.942500,9.0470E-007,1506.942500,1.6193E002
1507.025000,1.4670E-004,1507.025000,1.9780E-006,1507.025000,9.0490E-007,1507.025000,1.6212E002
1507.107500,1.4610E-004,1507.107500,1.9290E-006,1507.107500,8.6760E-007,1507.107500,1.6840E002
1507.190000,1.4650E-004,1507.190000,1.9150E-006,1507.190000,8.4240E-007,1507.190000,1.7391E002
1507.272500,1.4670E-004,1507.272500,1.9420E-006,1507.272500,8.8890E-007,1507.272500,1.6504E002
1507.355000,1.4640E-004,1507.355000,1.8440E-006,1507.355000,9.1980E-007,1507.355000,1.5917E002
1507.437500,1.4640E-004,1507.437500,1.8480E-006,1507.437500,8.6730E-007,1507.437500,1.6880E002
1507.520000,1.4680E-004,1507.520000,1.8450E-006,1507.520000,9.3530E-007,1507.520000,1.5695E002
1507.602500,1.4620E-004,1507.602500,1.8160E-006,1507.602500,9.1180E-007,1507.602500,1.6034E002
1507.685000,1.4660E-004,1507.685000,1.7560E-006,1507.685000,8.8420E-007,1507.685000,1.6580E002
1507.767500,1.4680E-004,1507.767500,1.7780E-006,1507.767500,8.7570E-007,1507.767500,1.6764E002
1507.850000,1.4650E-004,1507.850000,1.7260E-006,1507.850000,8.9920E-007,1507.850000,1.6292E002
1507.932500,1.4670E-004,1507.932500,1.6770E-006,1507.932500,8.3740E-007,1507.932500,1.7519E002
1508.015000,1.4680E-004,1508.015000,1.6170E-006,1508.015000,8.8620E-007,1508.015000,1.6565E002
1508.097500,1.4640E-004,1508.097500,1.6740E-006,1508.097500,8.2650E-007,1508.097500,1.7713E002
1508.180000,1.4670E-004,1508.180000,1.6460E-006,1508.180000,8.4210E-007,1508.180000,1.7421E002
1508.262500,1.4640E-004,1508.262500,1.6190E-006,1508.262500,7.9800E-007,1508.262500,1.8346E002
1508.345000,1.4640E-004,1508.345000,1.5930E-006,1508.345000,8.0770E-007,1508.345000,1.8126E002
1508.427500,1.4650E-004,1508.427500,1.5400E-006,1508.427500,8.0810E-007,1508.427500,1.8129E002
1508.510000,1.4640E-004,1508.510000,1.5580E-006,1508.510000,8.3780E-007,1508.510000,1.7474E002
1508.592500,1.4630E-004,1508.592500,1.5330E-006,1508.592500,7.8420E-007,1508.592500,1.8656E002
1508.675000,1.4700E-004,1508.675000,1.5100E-006,1508.675000,7.7580E-007,1508.675000,1.8948E002
1508.757500,1.4700E-004,1508.757500,1.4840E-006,1508.757500,7.4920E-007,1508.757500,1.9621E002
1508.840000,1.4650E-004,1508.840000,1.5220E-006,1508.840000,8.0050E-007,1508.840000,1.8301E002
1508.922500,1.4640E-004,1508.922500,1.4710E-006,1508.922500,7.4370E-007,1508.922500,1.9685E002
1509.005000,1.4660E-004,1509.005000,1.3740E-006,1509.005000,7.6880E-007,1509.005000,1.9069E002
1509.087500,1.4640E-004,1509.087500,1.4710E-006,1509.087500,7.8510E-007,1509.087500,1.8647E002
1509.170000,1.4680E-004,1509.170000,1.3660E-006,1509.170000,6.9720E-007,1509.170000,2.1056E002
1509.252500,1.4710E-004,1509.252500,1.4160E-006,1509.252500,7.7520E-007,1509.252500,1.8976E002
1509.335000,1.4660E-004,1509.335000,1.4040E-006,1509.335000,7.5850E-007,1509.335000,1.9328E002
1509.417500,1.4650E-004,1509.417500,1.3400E-006,1509.417500,6.6630E-007,1509.417500,2.1987E002
1509.500000,1.4720E-004,1509.500000,1.2710E-006,1509.500000,6.8630E-007,1509.500000,2.1448E002
1509.582500,1.4670E-004,1509.582500,1.3250E-006,1509.582500,7.8560E-007,1509.582500,1.8674E002
1509.665000,1.4670E-004,1509.665000,1.2790E-006,1509.665000,6.5690E-007,1509.665000,2.2332E002
1509.747500,1.4720E-004,1509.747500,1.1980E-006,1509.747500,7.1220E-007,1509.747500,2.0668E002
1509.830000,1.4670E-004,1509.830000,1.2070E-006,1509.830000,7.2170E-007,1509.830000,2.0327E002
1509.912500,1.4680E-004,1509.912500,1.1960E-006,1509.912500,6.7930E-007,1509.912500,2.1610E002
1509.995000,1.4720E-004,1509.995000,1.2320E-006,1509.995000,6.6470E-007,1509.995000,2.2145E002
1510.077500,1.4720E-004,1510.077500,1.2220E-006,1510.077500,6.9130E-007,1510.077500,2.1293E002
1510.160000,1.4710E-004,1510.160000,1.1260E-006,1510.160000,6.3020E-007,1510.160000,2.3342E002
1510.242500,1.4710E-004,1510.242500,1.1390E-006,1510.242500,6.7610E-007,1510.242500,2.1757E002
1510.325000,1.4690E-004,1510.325000,1.1620E-006,1510.325000,7.1570E-007,1510.325000,2.0525E002
1510.407500,1.4700E-004,1510.407500,1.0470E-006,1510.407500,6.0160E-007,1510.407500,2.4435E002
1510.490000,1.4730E-004,1510.490000,1.0880E-006,1510.490000,5.8660E-007,1510.490000,2.5111E002
1510.572500,1.4710E-004,1510.572500,1.1330E-006,1510.572500,5.9240E-007,1510.572500,2.4831E002
1510.655000,1.4700E-004,1510.655000,1.0860E-006,1510.655000,6.4640E-007,1510.655000,2.2741E002
1510.737500,1.4740E-004,1510.737500,1.0970E-006,1510.737500,6.0800E-007,1510.737500,2.4243E002
1510.820000,1.4710E-004,1510.820000,1.0650E-006,1510.820000,5.4770E-007,1510.820000,2.6858E002
1510.902500,1.4740E-004,1510.902500,9.9500E-007,1510.902500,5.7730E-007,1510.902500,2.5533E002
1510.985000,1.4780E-004,1510.985000,1.0200E-006,1510.985000,5.8360E-007,1510.985000,2.5326E002
1511.067500,1.4740E-004,1511.067500,9.4780E-007,1511.067500,6.1120E-007,1511.067500,2.4116E002
1511.150000,1.4750E-004,1511.150000,9.7510E-007,1511.150000,5.6530E-007,1511.150000,2.6092E002
1511.232500,1.4790E-004,1511.232500,1.0390E-006,1511.232500,5.7660E-007,1511.232500,2.5650E002
1511.315000,1.4760E-004,1511.315000,9.4010E-007,1511.315000,5.6490E-007,1511.315000,2.6129E002
1511.397500,1.4760E-004,1511.397500,9.8450E-007,1511.397500,5.9310E-007,1511.397500,2.4886E002
1511.480000,1.4760E-004,1511.480000,8.6720E-007,1511.480000,5.3350E-007,1511.480000,2.7666E002
1511.562500,1.4750E-004,1511.562500,9.5800E-007,1511.562500,5.1130E-007,1511.562500,2.8848E002
1511.645000,1.4720E-004,1511.645000,8.9020E-007,1511.645000,5.8710E-007,1511.645000,2.5072E002
1511.727500,1.4760E-004,1511.727500,8.8220E-007,1511.727500,5.2820E-007,1511.727500,2.7944E002
1511.810000,1.4750E-004,1511.810000,8.7770E-007,1511.810000,4.7740E-007,1511.810000,3.0897E002
1511.892500,1.4770E-004,1511.892500,8.3580E-007,1511.892500,5.6580E-007,1511.892500,2.6105E002
1511.975000,1.4820E-004,1511.975000,8.1950E-007,1511.975000,5.3710E-007,1511.975000,2.7593E002
1512.057500,1.4800E-004,1512.057500,8.4370E-007,1512.057500,5.2440E-007,1512.057500,2.8223E002
1512.140000,1.4790E-004,1512.140000,7.7570E-007,1512.140000,4.4940E-007,1512.140000,3.2911E002
1512.222500,1.4820E-004,1512.222500,7.7860E-007,1512.222500,5.5290E-007,1512.222500,2.6804E002
1512.305000,1.4820E-004,1512.305000,7.8620E-007,1512.305000,5.1880E-007,1512.305000,2.8566E002
1512.387500,1.4770E-004,1512.387500,8.1000E-007,1512.387500,5.3810E-007,1512.387500,2.7448E002
1512.470000,1.4830E-004,1512.470000,7.9590E-007,1512.470000,4.6870E-007,1512.470000,3.1641E002
1512.552500,1.4800E-004,1512.552500,7.8310E-007,1512.552500,4.8450E-007,1512.552500,3.0547E002
1512.635000,1.4790E-004,1512.635000,7.7600E-007,1512.635000,4.9050E-007,1512.635000,3.0153E002
1512.717500,1.4810E-004,1512.717500,7.5360E-007,1512.717500,5.2560E-007,1512.717500,2.8177E002
1512.800000,1.4790E-004,1512.800000,7.6220E-007,1512.800000,4.3560E-007,1512.800000,3.3953E002
1512.882500,1.4790E-004,1512.882500,8.1500E-007,1512.882500,4.9380E-007,1512.882500,2.9951E002
1512.965000,1.4820E-004,1512.965000,7.5210E-007,1512.965000,4.7750E-007,1512.965000,3.1037E002
1513.047500,1.4830E-004,1513.047500,7.6960E-007,1513.047500,4.1650E-007,1513.047500,3.5606E002
1513.130000,1.4820E-004,1513.130000,6.5110E-007,1513.130000,4.5680E-007,1513.130000,3.2443E002
1513.212500,1.4840E-004,1513.212500,7.1050E-007,1513.212500,4.2080E-007,1513.212500,3.5266E002
1513.295000,1.4870E-004,1513.295000,7.0760E-007,1513.295000,4.3680E-007,1513.295000,3.4043E002
1513.377500,1.4850E-004,1513.377500,6.7250E-007,1513.377500,4.3930E-007,1513.377500,3.3804E002
1513.460000,1.4880E-004,1513.460000,6.4250E-007,1513.460000,4.4400E-007,1513.460000,3.3514E002
1513.542500,1.4850E-004,1513.542500,6.7190E-007,1513.542500,4.0870E-007,1513.542500,3.6335E002
1513.625000,1.4840E-004,1513.625000,6.3250E-007,1513.625000,4.6330E-007,1513.625000,3.2031E002
1513.707500,1.4850E-004,1513.707500,5.8750E-007,1513.707500,4.0380E-007,1513.707500,3.6776E002
1513.790000,1.4880E-004,1513.790000,6.7840E-007,1513.790000,4.0110E-007,1513.790000,3.7098E002
1513.872500,1.4840E-004,1513.872500,6.4500E-007,1513.872500,3.9890E-007,1513.872500,3.7202E002
1513.955000,1.4850E-004,1513.955000,5.6970E-007,1513.955000,3.8270E-007,1513.955000,3.8803E002
1514.037500,1.4860E-004,1514.037500,6.8130E-007,1514.037500,4.2660E-007,1514.037500,3.4834E002
1514.120000,1.4870E-004,1514.120000,5.8450E-007,1514.120000,4.0610E-007,1514.120000,3.6617E002
1514.202500,1.4890E-004,1514.202500,6.2470E-007,1514.202500,3.6990E-007,1514.202500,4.0254E002
1514.285000,1.4900E-004,1514.285000,5.6340E-007,1514.285000,3.9970E-007,1514.285000,3.7278E002
1514.367500,1.4910E-004,1514.367500,5.9700E-007,1514.367500,3.9050E-007,1514.367500,3.8182E002
1514.450000,1.4930E-004,1514.450000,5.5310E-007,1514.450000,3.8940E-007,1514.450000,3.8341E002
1514.532500,1.4930E-004,1514.532500,6.1330E-007,1514.532500,4.0070E-007,1514.532500,3.7260E002
1514.615000,1.4920E-004,1514.615000,5.1720E-007,1514.615000,3.8310E-007,1514.615000,3.8945E002
1514.697500,1.4940E-004,1514.697500,5.5620E-007,1514.697500,3.4370E-007,1514.697500,4.3468E002
1514.780000,1.4920E-004,1514.780000,5.5010E-007,1514.780000,3.5990E-007,1514.780000,4.1456E002
1514.862500,1.4890E-004,1514.862500,5.5130E-007,1514.862500,3.5410E-007,1514.862500,4.2050E002
1514.945000,1.4910E-004,1514.945000,6.0810E-007,1514.945000,3.7160E-007,1514.945000,4.0124E002
1515.027500,1.4940E-004,1515.027500,5.5580E-007,1515.027500,3.5050E-007,1515.027500,4.2625E002
1515.110000,1.4890E-004,1515.110000,5.0740E-007,1515.110000,3.7300E-007,1515.110000,3.9920E002
1515.192500,1.4980E-004,1515.192500,5.4060E-007,1515.192500,3.5700E-007,1515.192500,4.1961E002
1515.275000,1.4980E-004,1515.275000,5.4140E-007,1515.275000,3.1340E-007,1515.275000,4.7798E002
1515.357500,1.4940E-004,1515.357500,5.4750E-007,1515.357500,2.9390E-007,1515.357500,5.0834E002
1515.440000,1.4930E-004,1515.440000,5.4480E-007,1515.440000,2.8320E-007,1515.440000,5.2719E002
1515.522500,1.5000E-004,1515.522500,5.3300E-007,1515.522500,3.8660E-007,1515.522500,3.8800E002
1515.605000,1.5030E-004,1515.605000,4.9110E-007,1515.605000,2.9450E-007,1515.605000,5.1036E002
1515.687500,1.5000E-004,1515.687500,5.7210E-007,1515.687500,3.3800E-007,1515.687500,4.4379E002
1515.770000,1.5050E-004,1515.770000,4.8640E-007,1515.770000,3.1730E-007,1515.770000,4.7431E002
1515.852500,1.5030E-004,1515.852500,5.6930E-007,1515.852500,3.3390E-007,1515.852500,4.5013E002
1515.935000,1.4970E-004,1515.935000,4.9790E-007,1515.935000,2.7730E-007,1515.935000,5.3985E002
1516.017500,1.4980E-004,1516.017500,4.6260E-007,1516.017500,2.8810E-007,1516.017500,5.1996E002
1516.100000,1.4980E-004,1516.100000,5.0220E-007,1516.100000,3.3940E-007,1516.100000,4.4137E002
1516.182500,1.5010E-004,1516.182500,5.3640E-007,1516.182500,2.7600E-007,1516.182500,5.4384E002
1516.265000,1.5030E-004,1516.265000,4.3290E-007,1516.265000,2.7600E-007,1516.265000,5.4457E002
1516.347500,1.5070E-004,1516.347500,4.4740E-007,1516.347500,2.9040E-007,1516.347500,5.1894E002
1516.430000,1.5060E-004,1516.430000,4.9460E-007,1516.430000,2.8060E-007,1516.430000,5.3671E002
1516.512500,1.5070E-004,1516.512500,4.8920E-007,1516.512500,2.6580E-007,1516.512500,5.6697E002
1516.595000,1.5020E-004,1516.595000,4.6090E-007,1516.595000,2.8510E-007,1516.595000,5.2683E002
1516.677500,1.5040E-004,1516.677500,4.9720E-007,1516.677500,2.8430E-007,1516.677500,5.2902E002
1516.760000,1.5100E-004,1516.760000,4.8820E-007,1516.760000,2.8240E-007,1516.760000,5.3470E002
1516.842500,1.5110E-004,1516.842500,5.2140E-007,1516.842500,3.0270E-007,1516.842500,4.9917E002
1516.925000,1.5110E-004,1516.925000,4.1910E-007,1516.925000,2.5010E-007,1516.925000,6.0416E002
1517.007500,1.5080E-004,1517.007500,4.2860E-007,1517.007500,2.6420E-007,1517.007500,5.7078E002
1517.090000,1.5070E-004,1517.090000,4.9480E-007,1517.090000,3.2840E-007,1517.090000,4.5889E002
1517.172500,1.5060E-004,1517.172500,4.4070E-007,1517.172500,2.7670E-007,1517.172500,5.4427E002
1517.255000,1.5090E-004,1517.255000,4.7370E-007,1517.255000,2.4580E-007,1517.255000,6.1391E002
1517.337500,1.5080E-004,1517.337500,4.6630E-007,1517.337500,2.7830E-007,1517.337500,5.4186E002
1517.420000,1.5150E-004,1517.420000,4.6050E-007,1517.420000,2.6330E-007,1517.420000,5.7539E002
1517.502500,1.5190E-004,1517.502500,4.4980E-007,1517.502500,2.4600E-007,1517.502500,6.1748E002
1517.585000,1.5110E-004,1517.585000,4.9310E-007,1517.585000,2.5220E-007,1517.585000,5.9913E002
1517.667500,1.5120E-004,1517.667500,4.4940E-007,1517.667500,2.6960E-007,1517.667500,5.6083E002
1517.750000,1.5150E-004,1517.750000,3.9290E-007,1517.750000,2.4600E-007,1517.750000,6.1585E002
1517.832500,1.5160E-004,1517.832500,4.7690E-007,1517.832500,2.8700E-007,1517.832500,5.2822E002
1517.915000,1.5180E-004,1517.915000,3.9060E-007,1517.915000,2.5670E-007,1517.915000,5.9135E002
1517.997500,1.5260E-004,1517.997500,3.9800E-007,1517.997500,2.3890E-007,1517.997500,6.3876E002
1518.080000,1.5160E-004,1518.080000,3.8530E-007,1518.080000,2.3030E-007,1518.080000,6.5827E002
1518.162500,1.5110E-004,1518.162500,4.6500E-007,1518.162500,2.2170E-007,1518.162500,6.8155E002
1518.245000,1.5190E-004,1518.245000,3.3940E-007,1518.245000,2.4630E-007,1518.245000,6.1673E002
1518.327500,1.5150E-004,1518.327500,3.8490E-007,1518.327500,2.5890E-007,1518.327500,5.8517E002
1518.410000,1.5190E-004,1518.410000,4.3920E-007,1518.410000,2.2730E-007,1518.410000,6.6828E002
1518.492500,1.5220E-004,1518.492500,4.2950E-007,1518.492500,2.4120E-007,1518.492500,6.3101E002
1518.575000,1.5250E-004,1518.575000,4.4570E-007,1518.575000,2.0050E-007,1518.575000,7.6060E002
1518.657500,1.5160E-004,1518.657500,4.2790E-007,1518.657500,2.4880E-007,1518.657500,6.0932E002
1518.740000,1.5230E-004,1518.740000,4.5180E-007,1518.740000,2.9280E-007,1518.740000,5.2015E002
1518.822500,1.5250E-004,1518.822500,3.9470E-007,1518.822500,2.0780E-007,1518.822500,7.3388E002
1518.905000,1.5230E-004,1518.905000,4.1210E-007,1518.905000,2.2300E-007,1518.905000,6.8296E002
1518.987500,1.5310E-004,1518.987500,4.2090E-007,1518.987500,2.3010E-007,1518.987500,6.6536E002
1519.070000,1.5330E-004,1519.070000,4.5920E-007,1519.070000,1.9600E-007,1519.070000,7.8214E002
1519.152500,1.5280E-004,1519.152500,4.3940E-007,1519.152500,2.4100E-007,1519.152500,6.3402E002
1519.235000,1.5270E-004,1519.235000,4.0820E-007,1519.235000,2.6820E-007,1519.235000,5.6935E002
1519.317500,1.5320E-004,1519.317500,4.5270E-007,1519.317500,1.9640E-007,1519.317500,7.8004E002
1519.400000,1.5270E-004,1519.400000,4.3360E-007,1519.400000,2.3010E-007,1519.400000,6.6362E002
1519.482500,1.5260E-004,1519.482500,4.4450E-007,1519.482500,2.4860E-007,1519.482500,6.1384E002
1519.565000,1.5330E-004,1519.565000,4.9480E-007,1519.565000,2.5160E-007,1519.565000,6.0930E002
1519.647500,1.5310E-004,1519.647500,4.3730E-007,1519.647500,2.4750E-007,1519.647500,6.1859E002
1519.730000,1.5330E-004,1519.730000,4.3240E-007,1519.730000,2.2650E-007,1519.730000,6.7682E002
1519.812500,1.5360E-004,1519.812500,4.1890E-007,1519.812500,2.3750E-007,1519.812500,6.4674E002
1519.895000,1.5370E-004,1519.895000,4.4710E-007,1519.895000,2.2130E-007,1519.895000,6.9453E002
1519.977500,1.5370E-004,1519.977500,4.0030E-007,1519.977500,2.4140E-007,1519.977500,6.3670E002
1520.060000,1.5370E-004,1520.060000,4.2160E-007,1520.060000,1.8950E-007,1520.060000,8.1108E002
1520.142500,1.5340E-004,1520.142500,3.8230E-007,1520.142500,1.8890E-007,1520.142500,8.1207E002
1520.225000,1.5370E-004,1520.225000,4.0190E-007,1520.225000,2.0660E-007,1520.225000,7.4395E002
1520.307500,1.5390E-004,1520.307500,4.1600E-007,1520.307500,2.4320E-007,1520.307500,6.3281E002
1520.390000,1.5380E-004,1520.390000,4.6210E-007,1520.390000,2.2790E-007,1520.390000,6.7486E002
1520.472500,1.5460E-004,1520.472500,4.2970E-007,1520.472500,1.9120E-007,1520.472500,8.0858E002
1520.555000,1.5410E-004,1520.555000,3.9680E-007,1520.555000,2.1110E-007,1520.555000,7.2999E002
1520.637500,1.5370E-004,1520.637500,4.3040E-007,1520.637500,1.9900E-007,1520.637500,7.7236E002
1520.720000,1.5410E-004,1520.720000,4.5080E-007,1520.720000,2.3550E-007,1520.720000,6.5435E002
1520.802500,1.5440E-004,1520.802500,4.4490E-007,1520.802500,2.3170E-007,1520.802500,6.6638E002
1520.885000,1.5460E-004,1520.885000,4.1090E-007,1520.885000,2.4030E-007,1520.885000,6.4336E002
